0  1:0.13074719254991526  2:0.11548620354674208  3:-0.12381285037256193  4:-0.10379666781252939  5:-0.08698921131608461  6:0.2330057491482876  7:-0.24507772715318885  8:0.32187064107754604  9:0.03995999040460585  10:-0.09039993359631822  11:-0.2153841499577346  12:-0.19987373198746952  13:0.004963140218755614  14:0.0992986102071006
0  1:0.08998959268486796  2:0.03623334491888335  3:-0.18222509325005476  4:-0.21496333374659526  5:-0.1932563802451947  6:0.092362479529018  7:-0.09115661256985538  8:0.04426082553029516  9:-0.3532010693889155  10:-0.023269834538680676  11:-0.043614450004696104  12:-0.023836962911397305  13:0.1943540175721714  14:-0.20511994627301117
0  1:-0.007051602616007536  2:0.1616564357908204  3:-0.059939495890861255  4:-0.05921772916314451  5:-0.31990203271841283  6:0.05212842388380853  7:0.27315638017751476  8:0.34197716241046394  9:0.019877703662242164  10:0.287595892504931  11:0.3632925580726966  12:-0.0838788344935607  13:-0.09085817625963785  14:0.11434239330621301
0  1:-0.19784653920550885  2:-0.11751152890168275  3:0.1426405588976551  4:0.04903173376537993  5:-0.4513774046099703  6:0.23056342376426994  7:-0.039789671248356306  8:0.32660100060555736  9:-0.2241508199619738  10:-0.14171602158667546  11:0.12022562241006847  12:0.42364627261476573  13:0.22935370037654657  14:0.17306882634779752
0  1:0.5335385807986436  2:-0.026833160438545115  3:-0.344466820348455  4:-0.23015871283929756  5:-0.051414752852225826  6:0.08090177036638577  7:-0.6557808451881985  8:0.5830763154088376  9:0.1866952521634061  10:0.11411023597413987  11:-0.018443965755611833  12:-0.24057548855242292  13:-0.11281715647600266  14:-0.03795374515121627
0  1:-0.0019592735561784237  2:0.3182540694244541  3:0.09364751764190225  4:-0.2771276444256599  5:0.005524634953784274  6:-0.15158419616281155  7:0.07565677253862589  8:0.07666026969791345  9:-0.18100491795937954  10:-0.03063897287968444  11:-0.04668371665257819  12:0.04842545057431257  13:0.11414049740003586  14:-0.3734936715976333
0  1:0.3093655119900342  2:0.197830012154166  3:-0.09607505177514793  4:-0.2467285721048183  5:-0.31486839679777234  6:-0.18325141832526454  7:-0.27970403254437864  8:0.4472896030831517  9:0.4901266815928356  10:-0.015613684253780402  11:-0.15475506441251063  12:-0.3247141388792204  13:-0.5246096397704861  14:-0.5584863570636096
0  1:0.4212179970760235  2:0.14674618318318325  3:-0.04572407407407409  4:-0.18905256507936505  5:-0.23957603594771235  6:-0.31915039393939393  7:-0.3792078576388889  8:0.4133299013114641  9:0.2248714701920855  10:0.2492959759478413  11:-0.07358775093453558  12:-0.38184155300305545  13:-0.42388321564760023  14:-0.4323066064061474
0  1:-0.24907317924495667  2:-0.2471583640208256  3:-0.22401767800788963  4:0.055103382004320446  5:0.2515716250338399  6:0.17615007704261557  7:-0.2292061766724195  8:-0.11251454091837092  9:0.14568942530696377  10:-0.1411586915406531  11:0.0017755842021225515  12:-0.027923173608693976  13:0.006802766242304645  14:-0.010753562890368211
0  1:-0.46751513590435667  2:0.17050105625744089  3:-0.17714680358316898  4:-0.05506706420587957  5:0.22218567944850526  6:-0.3252599218815374  7:0.32608927654503617  8:-0.07357194063808441  9:-0.13309776233630077  10:-0.41371292811746657  11:0.03243663362449521  12:-0.020322594365162212  13:0.49754935730081895  14:0.05336532117028281
0  1:0.0956239689435621  2:-0.041177736002274465  3:0.13974623783694942  4:0.09188634864281023  5:-0.08452903403333722  6:0.055390369732831256  7:-0.014164055432281417  8:-0.04050948738710692  9:-0.23099471005917166  10:0.19237536045364897  11:0.05204381081994926  12:-0.16048785938043858  13:0.01663908481262323  14:-0.27780585909763317
0  1:-0.01430880449150491  2:-0.014875837500222129  3:-0.02258084171597631  4:0.03141531133652668  5:-0.06755768573307035  6:-0.06819158316896781  7:0.05732259952333991  8:-0.12218819948787159  9:-0.10827579437425591  10:-0.021842348948060482  11:0.037994661125199544  12:0.0408971725451522  13:-0.07675242956189109  14:0.1745706053788626
0  1:-0.07669612848195444  2:-0.09011862288323833  3:-0.04902710628972168  4:0.032040435427820056  5:-0.007181013613334887  6:-0.004640454904070286  7:-0.016585260313938185  8:-0.021970656302986252  9:0.10380578289532136  10:-0.11035328484549638  11:0.11946081057574912  12:-0.022792592914877983  13:-0.07670664323710481  14:-0.14317107330703485
0  1:0.06618615228900657  2:0.010203213017751457  3:0.1385106916502301  4:0.10348272290786137  5:-0.5972687032718413  6:0.244229336560875  7:0.07668366734467463  8:0.392994317536939  9:-0.4220610476926631  10:-0.5137405129848784  11:-0.2872084480886635  12:0.10521503540627297  13:0.1543990392684239  14:0.1992160874424721
0  1:-0.17212179706910277  2:-0.09002745912184373  3:0.00028926156037695986  4:0.04119588129989668  5:0.054412431159840687  6:0.062245971609587  7:-0.021513311534352403  8:-0.3055361097788851  9:-0.19885907788261636  10:0.06539157971729126  11:0.2507185979712596  12:-0.11474178089105465  13:0.07267878232024386  14:0.13556614515532547
0  1:0.4009661601612514  2:0.3793486934982319  3:0.021872606180144645  4:-0.20082746414952568  5:-0.17372402127083575  6:-0.25934701075847233  7:-0.09502828564677843  8:0.2466163892868266  9:0.20250376843115298  10:0.09503189086127545  11:-0.2973549269653424  12:-0.07175394222067533  13:-0.2822650003586158  14:-0.09283231693786985
0  1:-0.2626345157963944  2:-0.026913871670487095  3:-0.03021429503616044  4:0.4249758801164648  5:0.08318507235951583  6:-0.4673485131791286  7:0.0522212765450362  8:0.0588745124398769  9:-0.627102356984203  10:0.0744948178829717  11:0.09596570603925995  12:0.03798283120624983  13:-0.18655486898571505  14:-0.14465500236275483
0  1:0.025797382435378352  2:0.0464184279545818  3:-0.27775411160420777  4:-0.003279202874049008  5:-0.2853568628611209  6:0.12000292666308056  7:0.46756269822485214  8:0.5712557906501955  9:-0.1321502685466532  10:-0.737073058240193  11:-0.8107671795059643  12:-0.3468247317360871  13:0.2558482754168907  14:0.5265665073759039
0  1:-0.32868811208000287  2:-0.19471552543667928  3:0.04070113154722769  4:-0.192246505062459  5:0.14624957653633447  6:0.24784934684119309  7:-0.2124193723701512  8:0.09766643650299318  9:-0.1269744000035539  10:0.050198952060048256  11:0.06345317552362165  12:-0.05021303356924629  13:-0.05377118151933537  14:0.11164137121959239
0  1:-0.19754014400152262  2:0.2906844609698456  3:-0.035738147600262976  4:-0.10745529131210672  5:-0.03971195478980546  6:-0.1968142528838683  7:-0.059858851660092076  8:0.1092098850825288  9:-0.17847234831280986  10:-0.02169129339250493  11:0.05241913169907013  12:-0.11749153132613996  13:0.011728124439662929  14:0.06672932840236688
0  1:-0.10279001309733904  2:-0.08582471158732694  3:-0.031004553583168972  4:-0.062426505964121366  5:0.19130053088138613  6:0.03520574012312475  7:-0.243942678583169  8:0.07257378841828428  9:-0.1687567984256446  10:0.002024809335963161  11:-0.05187162875927494  12:0.0680919315079089  13:-0.05339521008905626  14:0.12002418353468113
0  1:-0.07678896238624178  2:-0.16972026577465038  3:-0.04166704826868287  4:-0.0370154776744623  5:0.22493314609196735  6:-0.022334681071065725  7:0.06843388477975018  8:0.06786412590401054  9:0.02806246096984557  10:-0.3486799068595223  11:-0.16021016676998215  12:-0.1502546244730634  13:0.11091617135855598  14:0.09311225170529262
0  1:0.13370544361396589  2:-0.21726337084421699  3:-0.2054594976440938  4:-0.045029466121912304  5:0.1551705529257068  6:-0.08985225437810054  7:-0.33951843265121645  8:0.04817888714142359  9:-0.6558608063151905  10:0.0840781155489809  11:0.2872071318493472  12:0.01798189043585873  13:-0.4623601208535055  14:-0.16082898541255758
0  1:0.4397457954773522  2:0.001276414272260389  3:-0.28594499879465274  4:-0.1515909636705175  5:0.24298290232818964  6:0.3405083110991572  7:0.24220349621959236  8:0.5864216099172982  9:-0.23036525585940973  10:-0.11668948811089191  11:0.19353323266647895  12:0.03278463460571609  13:-0.1560118225449764  14:0.07468821416831042
0  1:-0.13072433556524446  2:-0.6803662942587558  3:0.31599330062458914  4:0.3868384152155535  5:-0.07915039105464675  6:-0.12124215761161912  7:-0.16803768121301776  8:0.24443734802242295  9:-0.3029107570766032  10:-0.3703145368178829  11:-0.4001748270498732  12:0.10795710998955797  13:0.2273429220010758  14:0.1128012607248521
0  1:0.03196241885532368  2:0.23372108488370025  3:0.32584978079114624  4:0.26200800657462203  5:0.2028923150210774  6:-0.015071568405952994  7:0.1406038471194938  8:0.28989874113291114  9:0.1342314142189527  10:-0.1913775775805391  11:-0.2848757645158262  12:0.17062572458135128  13:0.0447493497698882  14:-0.04758966705703489
0  1:0.1535544176269075  2:-0.3818406910283064  3:0.0396113331689678  4:0.2654648224852071  5:-0.008739200139227257  6:0.00042614882553349  7:0.07565357248520713  8:0.07422911398318287  9:-0.7502928802174955  10:0.12229100410913868  11:0.21956003786982228  12:-0.19361451235642188  13:0.028375834140218808  14:0.37650277440828395
0  1:-0.1636979747396104  2:-0.33529747202231813  3:0.3836159638943679  4:-0.290000058795905  5:-0.14756665069420277  6:0.4377106842388382  7:-0.15854361534352404  8:-0.12163135982213923  9:0.21552246880608417  10:-0.07182346351084812  11:-0.1428532901286747  12:0.20074021698186173  13:-0.1483531558185404  14:-0.03866397339332675
