0  1:0.4009661601612514  2:0.3793486934982319  3:0.021872606180144645  4:-0.20082746414952568  5:-0.17372402127083575  6:0.2466163892868266  7:0.20250376843115298  8:0.09503189086127545  9:-0.2973549269653424  10:-0.07175394222067533
0  1:-0.2626345157963944  2:-0.026913871670487095  3:-0.03021429503616044  4:0.4249758801164648  5:0.08318507235951583  6:0.0588745124398769  7:-0.627102356984203  8:0.0744948178829717  9:0.09596570603925995  10:0.03798283120624983
0  1:0.025797382435378352  2:0.0464184279545818  3:-0.27775411160420777  4:-0.003279202874049008  5:-0.2853568628611209  6:0.5712557906501955  7:-0.1321502685466532  8:-0.737073058240193  9:-0.8107671795059643  10:-0.3468247317360871
0  1:-0.32868811208000287  2:-0.19471552543667928  3:0.04070113154722769  4:-0.192246505062459  5:0.14624957653633447  6:0.09766643650299318  7:-0.1269744000035539  8:0.050198952060048256  9:0.06345317552362165  10:-0.05021303356924629
0  1:-0.19754014400152262  2:0.2906844609698456  3:-0.035738147600262976  4:-0.10745529131210672  5:-0.03971195478980546  6:0.1092098850825288  7:-0.17847234831280986  8:-0.02169129339250493  9:0.05241913169907013  10:-0.11749153132613996
0  1:-0.10279001309733904  2:-0.08582471158732694  3:-0.031004553583168972  4:-0.062426505964121366  5:0.19130053088138613  6:0.07257378841828428  7:-0.1687567984256446  8:0.002024809335963161  9:-0.05187162875927494  10:0.0680919315079089
0  1:-0.07678896238624178  2:-0.16972026577465038  3:-0.04166704826868287  4:-0.0370154776744623  5:0.22493314609196735  6:0.06786412590401054  7:0.02806246096984557  8:-0.3486799068595223  9:-0.16021016676998215  10:-0.1502546244730634
0  1:0.13370544361396589  2:-0.21726337084421699  3:-0.2054594976440938  4:-0.045029466121912304  5:0.1551705529257068  6:0.04817888714142359  7:-0.6558608063151905  8:0.0840781155489809  9:0.2872071318493472  10:0.01798189043585873
0  1:0.4397457954773522  2:0.001276414272260389  3:-0.28594499879465274  4:-0.1515909636705175  5:0.24298290232818964  6:0.5864216099172982  7:-0.23036525585940973  8:-0.11668948811089191  9:0.19353323266647895  10:0.03278463460571609
0  1:-0.13072433556524446  2:-0.6803662942587558  3:0.31599330062458914  4:0.3868384152155535  5:-0.07915039105464675  6:0.24443734802242295  7:-0.3029107570766032  8:-0.3703145368178829  9:-0.4001748270498732  10:0.10795710998955797
0  1:0.03196241885532368  2:0.23372108488370025  3:0.32584978079114624  4:0.26200800657462203  5:0.2028923150210774  6:0.28989874113291114  7:0.1342314142189527  8:-0.1913775775805391  9:-0.2848757645158262  10:0.17062572458135128
0  1:0.1535544176269075  2:-0.3818406910283064  3:0.0396113331689678  4:0.2654648224852071  5:-0.008739200139227257  6:0.07422911398318287  7:-0.7502928802174955  8:0.12229100410913868  9:0.21956003786982228  10:-0.19361451235642188
0  1:-0.1636979747396104  2:-0.33529747202231813  3:0.3836159638943679  4:-0.290000058795905  5:-0.14756665069420277  6:-0.12163135982213923  7:0.21552246880608417  8:-0.07182346351084812  9:-0.1428532901286747  10:0.20074021698186173
0  1:0.4030419061905257  2:-0.4049262370417755  3:-0.5087678761231648  4:-0.21645169458063304  5:-0.0778827459488726  6:0.7213173203398042  7:-0.12743132814471275  8:-0.4266884165023011  9:-0.24938699562318015  10:0.1590738029547125
0  1:-0.04356852631578948  2:0.02705678378378379  3:-0.030063583333333328  4:-0.09903748571428571  5:-0.006979382352941179  6:-0.026773128897193684  7:0.01530683641629794  8:-0.028930390368178793  9:0.09829326805672958  10:-0.08794789149940055
0  1:0.0445763821585522  2:-0.03250323928070084  3:0.15060662825991675  4:-0.1496578363106979  5:-0.05296854842015701  6:0.2973217051109035  7:-0.18968626822680673  8:-0.3651733497698883  9:-0.15922274219968074  10:0.1765470089530881
0  1:0.03150053237136232  2:-0.284459863514402  3:-0.019395623274161736  4:0.08581669882596038  5:0.06718130985806549  6:0.508590352071006  7:-0.15223009387494002  8:0.12391587771203147  9:-0.3286009149619611  10:-0.1402034601461886
0  1:-0.18007971225647945  2:0.02778818424933809  3:-0.13996327399737024  4:0.2896153998121537  5:-0.27428112656147263  6:-0.09322228526938652  7:0.0783565616504078  8:-0.014398548652202504  9:-0.18053993119188508  10:-0.0582549719805082
0  1:-0.09643516754905017  2:0.0016952067807452546  3:-0.04057903057199211  4:-0.00861663093829248  5:-0.03167322589627566  6:-0.004998874649641897  7:-0.02661406268990885  8:0.05374326232741622  9:-0.027534009467455618  10:-0.12118348729550993
0  1:0.8754578289041142  2:0.5874337698349237  3:0.7694231298487835  4:0.6630311243542781  5:0.42496638625904026  6:0.5442746299525936  7:0.22609180677719154  8:0.8256469692088537  9:0.5403747057574902  10:0.31071383857369383
0  1:0.10646567770511087  2:0.034454128009666476  3:-0.19388488171159324  4:-0.21642347733633896  5:-0.02133313514715549  6:0.01605561900065746  7:-0.1831631041455657  8:0.1277279623055008  9:-0.14131463264769417  10:-0.1231139149359941
0  1:-0.14178427298522442  2:0.010604225136378988  3:0.053611748082401905  4:-0.05612954670799287  5:-0.13928542972889355  6:0.08341742120834635  7:-0.3866127252518791  8:0.05714945775805391  9:0.145078068808115  10:-0.12639548781761226
0  1:0.0410088987162186  2:0.04877591531176149  3:0.004551455621301841  4:-0.04669625890861277  5:-0.2410278548362146  6:0.14018325094293918  7:0.5223012292410754  8:0.06605673838483456  9:-0.0242824090917629  10:-0.25231303960242873
0  1:-0.1012384015017821  2:0.48566529518275664  3:-0.003556578402366833  4:-0.15581398469052316  5:-0.2658248273968364  6:-0.009808301463718494  7:-0.31128187078202463  8:-0.2875619845496384  9:-0.06549128284023671  10:0.02085092394709358
0  1:0.13579637883663798  2:-0.009617626561472725  3:-0.05332358738768352  4:-0.12998840751385368  5:-0.08714110695362957  6:0.15889703600470603  7:-0.007169105531567056  8:-0.08292645863467023  9:-0.20721651250117412  10:-0.14466090664036826
0  1:0.3190024565382885  2:0.6966533424667272  3:0.35683905254218723  4:0.14114611821170284  5:0.18967741248017947  6:0.481040067303367  7:0.2643932844678999  8:0.15700223449484996  9:0.09167469155630689  10:0.005151925126658163
0  1:-0.08029116642444373  2:-0.30731369319615465  3:-0.11787189880561032  4:0.40535494390908244  5:-0.5098146162934603  6:0.5550423758261532  7:-0.24799193835847683  8:-0.3696371318211703  9:-0.4667266396355782  10:-0.2223112263410296
0  1:0.5374882887297138  2:0.14210882591467203  3:-0.00025188625904019163  4:0.060369732300178454  5:0.13718594682291063  6:0.25492933923319144  7:-0.2504377439451287  8:-0.10100643145956607  9:0.006365037343852702  10:0.15130925544340018
0  1:0.03356647029308973  2:-0.07185154057607902  3:-0.14600019806048653  4:-0.21410123597257444  5:-0.0707713311675755  6:0.1599732777777778  7:-0.514000924924925  8:-0.4976736203703704  9:-0.14988401269841267  10:0.17945553267973857
0  1:-0.025543567424478376  2:0.13720221077882616  3:0.20836607922419467  4:-0.07850412138630602  5:-0.06883872972502612  6:0.1511083087650092  7:0.028781348703733348  8:-0.1321310756629411  9:-0.2119591403963558  10:-0.4559994472483274
0  1:-0.059495058237309224  2:0.14858911530465374  3:0.05052036045364891  4:0.15185125477599332  5:-0.05760126435781415  6:0.08364440468528322  7:-0.3657639137302983  8:-0.09811898559062023  9:-0.13288266082464548  10:0.014195931159840663
0  1:0.19995612860306594  2:-0.4045339090925245  3:-0.3458069246657902  4:-0.24060897995679537  5:0.6280821221332713  6:0.43771964107754596  7:-0.5708920220694067  8:-0.2913361600920447  9:-0.3910078246830092  10:-0.204896573616429
0  1:-0.012960638274680797  2:0.03652072845034385  3:0.2084236070019724  4:-0.1339386510566357  5:0.07691584946049426  6:0.0926799058271913  7:-0.08898358567443182  8:-0.01605169351303967  9:-0.3021720917629381  10:-0.052507523997370145
0  1:0.3902026773936814  2:0.13266508717593334  3:-0.05061690477755862  4:-0.2500920984690523  5:-0.11874891365974394  6:0.31231546418561196  7:0.15345461250599715  8:0.09710855325443785  9:-0.3213425687235843  10:0.028173546467107523
0  1:0.4984561968580227  2:-0.2355467196901044  3:0.38359231854043396  4:-0.14614465203343666  5:-0.4058503154464941  6:0.7630942100591718  7:-0.325081699504238  8:-0.027068492932281443  9:-0.08411824378698228  10:-0.303644952836756
0  1:0.28942418421052624  2:0.0922659189189189  3:0.012221194444444463  4:-0.10492882857142855  5:-0.29055147058823527  6:0.03447320507630019  7:0.0166612008635855  8:0.07036416650230114  9:0.0011641653423499559  10:-0.20845979063696496
0  1:-0.03783549228347003  2:-0.1602106750715212  3:-0.04656079536489152  4:-0.23724637820982442  5:0.023217287465676605  6:-0.010055953908439748  7:-0.5857653627059012  8:-0.19980986900065745  9:0.03588608368554522  10:0.2951281308736514
0  1:0.544117692030866  2:0.3754249079552927  3:0.3173418509752357  4:-0.017118647356062746  5:0.2697847194183393  6:0.45105131899027656  7:0.18869613755175296  8:0.029354168255533632  9:-0.16194378976237436  10:-0.176761554511351
0  1:0.3510995164884598  2:-0.020854329264175353  3:0.08885835492000876  4:-0.03537280092044714  5:-0.1512261944347759  6:0.6490722294024015  7:0.4425445529790144  8:0.023153536982248545  9:0.24369312153658318  10:0.24606758587616517
0  1:-0.10022072133983877  2:0.028686191232652758  3:-0.1534954601687486  4:-0.2005469019066404  5:-0.22954377686893296  6:0.1648346373749958  7:0.340919394441779  8:-0.09793632423843962  9:0.10426743103221559  10:0.05595721791004372
0  1:0.22042518652894558  2:0.18850126533041917  3:0.21209552016217403  4:-0.13200597967502578  5:-0.28945605868816965  6:0.12202910955396376  7:-0.33657877566323713  8:-0.1875886188910804  9:-0.04441110004696161  10:0.0711503316703407
0  1:0.8857940494999827  2:0.7586664072889459  3:-0.19519477060048224  4:-0.22362777770263928  5:-0.1607874217233245  6:0.5922559726288106  7:0.0339340366401905  8:-0.0046891735700197446  9:-0.32795990641495265  10:-0.3451322969988785
0  1:-0.09106615189106892  2:0.3720873567532029  3:0.09527541431076052  4:0.23421308614633232  5:-0.0611669785164559  6:0.08771300091698675  7:0.02864021740675588  8:-0.4267989180363796  9:0.0213093622241007  10:0.1285107547472638
0  1:-0.1325193421052632  2:0.327432891891892  3:-0.3748095555555555  4:-0.0964978571428572  5:-0.1989313823529412  6:0.1647804794802588  7:-0.3995841821347975  8:-0.16702596383957916  9:-0.02257185907767449  10:0.2602656145917933
0  1:0.06155436196754215  2:-0.0011194034152495727  3:-0.06812157527942143  4:-0.05583908297172912  5:-0.0021036537107939884  6:-0.11975252908405125  7:-0.09493279293494676  8:-0.16414392115932502  9:-0.07801447722363106  10:0.25606620097072363
0  1:-0.15863884778020002  2:0.05308285598024063  3:0.04609470994959457  4:0.00370031674650138  5:0.04854753540627296  6:-0.06017303417073255  7:-0.08643659271105429  8:0.007924999342537797  9:-0.2294567066403682  10:0.034267342228410054
0  1:0.04192558204436135  2:0.19772708328446792  3:0.16494054755643223  4:-0.1410965762937916  5:0.082102946416831  6:0.5341413114640646  7:-0.18380791810153346  8:-0.28982160486522024  9:-0.4604863777589931  10:-0.06403634015933787
0  1:0.11451347368421051  2:-0.18545035135135138  3:-0.17026280555555542  4:-0.22871697142857142  5:0.02527247058823528  6:-0.05567173326066649  7:-0.49817170574124403  8:-0.0011056489151872878  9:-0.49170194928148775  10:-0.20683521528019486
0  1:-0.09961363388006503  2:0.10940173539812  3:-0.0411300628424282  4:-0.10811317409598951  5:0.3359533875933016  6:0.013785247586421698  7:-0.193466418679034  8:0.10802641222879686  9:0.09709451918850381  10:-0.15795529289940824
0  1:-0.26725830381674104  2:-0.4063162151855998  3:0.32599682922419465  4:0.7001786102376257  5:-0.7595245718567507  6:0.12543084037509955  7:-0.40223651637436264  8:0.3877058826977866  9:0.009393448163802026  10:0.10575761702827088
0  1:0.1888076130834976  2:-0.1794397497023651  3:0.014554985590620208  4:0.10745623103221565  5:-0.09369047515179638  6:0.22390723684210523  7:-0.07291948648648643  8:-0.20665625  9:-0.06268225714285713  10:0.04551526470588231
0  1:-0.158848357832451  2:0.30265344378698233  3:0.3117296019066404  4:-0.12989512983939144  5:-0.04399214671075529  6:-0.02139018666735875  7:-0.8569802912557526  8:-0.0875733831360947  9:0.3735574091105475  10:0.17214617707003904
0  1:0.31105806979480255  2:-0.15984140895925514  3:-0.1844056443677405  4:-0.004837836817882984  5:-0.12720088297172918  6:0.15526551508702716  7:-0.39338908682054824  8:-0.22654952985974144  9:0.15786400105193954  10:-0.15064580633870903
0  1:-0.1604524009654314  2:0.07550557556372942  3:-0.31753850262984873  4:0.32540126745562137  5:0.3830852932474766  6:0.32874106439669193  7:0.10347800753416142  8:0.04074909850975233  9:-0.2965573430449892  10:-0.044338146923463655
0  1:-0.27798963905325447  2:0.0653817663521511  3:0.1353538267587114  4:0.2781990532544379  5:-0.10912513000348067  6:0.24219510510744316  7:-0.5019222394050853  8:-0.41839856459566094  9:0.07768901251056626  10:0.12030122537417327
0  1:-0.2139974505000173  2:-0.02013791634237794  3:0.048899574841113326  4:-0.2795722956513571  5:0.14865708808059713  6:-0.13529461472715318  7:-0.2815171940757325  8:0.05241255834976988  9:0.0921674321592937  10:-0.04758423991569011
0  1:-0.22089813808436284  2:0.013139148106686578  3:-0.27215528484549634  4:-0.2942246626843242  5:0.048830436496886745  6:-0.3518589251704211  7:0.09811669493754116  8:-0.1216498328402367  9:-0.2530101424250963  10:0.2625521248017945
0  1:-0.044769492646804375  2:-0.3114716737388276  3:0.1082965653079115  4:-0.32465816000751396  5:-0.5076190622268631  6:0.20664406569431476  7:-0.08523236194182349  8:-0.04523037957484109  9:-0.23370171836197992  10:0.06627006847275396
0  1:0.129619830253642  2:0.3148442223643761  3:0.3464659197348236  4:0.21809571629567015  5:-0.03274078417836557  6:0.2797522525692932  7:-0.3966087182152568  8:-0.13675443310322172  9:-0.22124168554522397  10:0.08985567612251999
0  1:0.07699545233399083  2:0.012747398279936756  3:0.3656918219921106  4:0.05103658200432048  5:0.08201255338979774  6:0.4061823733866224  7:0.062211255521794  8:0.10626504706333553  9:0.010344382004320475  10:-0.09637426938546623
0  1:-0.17832104678362573  2:0.38527887687687695  3:0.33385562037037053  4:0.09230924444444447  5:0.6443132875816994  6:0.40997650622858905  7:-0.3925351930273469  8:-0.4952138435239973  9:-0.2930942213017752  10:0.07211933118691247
0  1:-0.22267024308799616  2:0.02904637247898789  3:0.01747845885382425  4:-0.03255263298581759  5:-0.11601706657771592  6:0.020316629796878774  7:-0.21283146589192742  8:-0.10374556974578127  9:-0.12637201946088103  10:-0.022221218857562747
0  1:0.31139100065746217  2:0.28115456545302697  3:0.21265209467455623  4:0.027869862195923734  5:-0.24222820522489072  6:0.11538155847953217  7:-0.24703012312312314  8:-0.07606164814814814  9:-0.14528204126984123  10:-0.23815103594771242
0  1:0.18946624275926507  2:-0.39574182984167605  3:-0.2841084428007891  4:0.08608044987320367  5:0.30263438600765746  6:0.13351986669088894  7:-0.7580398413916877  8:-0.37428928895463504  9:0.06932714120409512  10:0.31953903558030705
0  1:0.03393233466555933  2:0.020122952840414383  3:-0.028521058459346913  4:-0.062523686522025  5:-0.02542454836214566  6:0.22742410464029902  7:-0.03260550439788899  8:-0.1841611857330704  9:-0.3351176752324599  10:-0.22788530438565954
0  1:-0.11278086842105262  2:0.4671904864864866  3:-0.2677456944444445  4:0.32265997142857145  5:-0.06520685294117645  6:0.389893811723589  7:-0.03859134930788775  8:-0.21987336971290822  9:-0.08079586307880156  10:-0.28887619919170815
0  1:-0.015917732170663355  2:0.02206851895090358  3:0.11444523915187374  4:0.019299862045646664  5:-0.06281317072746256  6:-0.3485566052631579  7:-0.029627918918918895  8:0.18437888888888884  9:-0.1529925428571429  10:0.07138841176470585
0  1:0.2408395841724626  2:0.064478051619667  3:-0.17958404399517863  4:-0.22035497584296043  5:-0.1354033810573539  6:0.26875929246686736  7:0.0949493713595252  8:-0.23956018282927896  9:-0.3294102822391284  10:-0.2321753822175813
0  1:0.5586572697325171  2:0.3880402026938181  3:0.05179241184527726  4:0.22404963734385286  5:-0.10004206733186372  6:0.2945476695733418  7:0.24703481400927568  8:0.193598825443787  9:-0.03605077345731195  10:0.2650253073442395
0  1:-0.0019080442921900827  2:0.21486507395561247  3:-0.27628629054350207  4:0.1539658113083498  5:-0.3134326728545463  6:0.27546939876812343  7:-0.33374924951578805  8:-0.10048653994082835  9:-0.03670491509345354  10:0.1181984478671153
0  1:-0.034689280978580574  2:-0.09889120569682115  3:-0.031638579224194614  4:0.1296047885413731  5:0.0447138853308582  6:-0.11029695428907574  7:-0.12461110777049239  8:0.043242910420775806  9:-0.01560659196017653  10:-0.18234319704528756
0  1:0.5898835616976364  2:0.08536825424240817  3:0.0003297124698663439  4:0.010480422522776417  5:0.15608069998453034  6:0.7580574437869823  7:0.08208704046057895  8:0.0364380142998028  9:-0.27430629907016046  10:-0.1254395969369997
0  1:0.14421214952074468  2:0.004962008440393054  3:0.18142576479289937  4:0.1299625379919226  5:-0.1620054985303786  6:0.1888568068445276  7:-0.0881599629333476  8:-0.31017142077580545  9:0.3369831963182118  10:0.3291556785203234
0  1:-0.1528582424132323  2:0.0011076995753149597  3:-0.14612940653079118  4:-0.061335698187282794  5:0.11195540778125845  6:-0.3476811147790581  7:-0.010009989747143564  8:0.15756735234494845  9:-0.2825317329012867  10:0.14585314742622887
0  1:-0.17328715344821619  2:-0.04579470812232351  3:0.046911411516546125  4:-0.0544456664036818  5:-0.21254132583052943  6:-0.048385160092044674  7:-0.24356573424311892  8:-0.0025391978413324846  9:-0.0503362395792242  10:-0.11970953037862087
0  1:-0.0069137106820305345  2:-0.04024820822005434  3:-0.0024817953648915247  4:-0.04090827320371948  5:-0.18625776331360952  6:0.0312643042665836  7:-0.5785286141052299  8:0.005409298980933594  9:0.46622081369399826  10:0.0018523767838496154
0  1:0.3883592426900585  2:-0.00945681681681681  3:-0.05537160185185185  4:-0.061059079365079455  5:-0.07814566339869285  6:0.23227664434755527  7:-0.17732950183911725  8:-0.156813850591716  9:0.18875085105663572  10:0.5137031482770624
0  1:-0.033065704678362576  2:0.10934116516516518  3:-0.061870648148148105  4:0.008828044444444435  5:-0.06660135947712413  6:-0.11490801906640373  7:-0.2967001077704925  8:0.04075522950909491  9:0.17989803954165492  10:0.1575329545384229
0  1:0.4345657933665524  2:0.2529736857508396  3:-0.23709581886916498  4:0.35808723448858826  5:0.5409810783153498  6:0.23574359169867468  7:-0.566031027169181  8:-0.7023944425268465  9:-0.07835676879872261  10:0.3522560207293963
0  1:0.06184658687151806  2:0.10160734545196083  3:-0.056047287584922216  4:0.027025991190006576  5:0.27061108802258577  6:0.30833807311671696  7:-0.06358450955097106  8:-0.0023544821389436415  9:0.0546248318211703  10:-0.023300507696175147
0  1:-0.008002344596698865  2:0.044433321285782826  3:0.10097581903353062  4:-0.17011608334742181  5:-0.1002792265924121  6:-0.30772883267587114  7:-0.02773677411731258  8:0.2854171438198553  9:-0.1647412117967503  10:-0.06902034700467957
0  1:-0.23564771846776708  2:-0.21768851319366708  3:-0.029381390532544356  4:0.013742136939983102  5:0.3224337859380438  6:0.14611968175369386  7:0.24202702475256313  8:-0.08331799994521145  9:-0.0874369388748004  10:0.35816164087094393
0  1:0.36686901389321447  2:0.4094655053218901  3:0.2586907006903353  4:0.07387137681976147  5:-0.07064542009900607  6:0.6218402737810996  7:0.26113951454412987  8:0.3870044752355906  9:0.22732506884568415  10:-0.13227659674362843
0  1:0.3430344691684833  2:0.2589667162961779  3:0.1333649429651546  4:-0.005137002028740456  5:-0.07051664966933517  6:0.6755742501643657  7:0.07203665383726922  8:0.08378995386806916  9:-0.34160389672208136  10:-0.21511565028812316
0  1:-0.05280534373161701  2:-0.029152623576238965  3:0.1255114898641245  4:0.06413486766225225  5:0.3632823430985807  6:-0.08290740975466279  7:-0.46043916113154587  8:-0.10049991151654614  9:0.21013236847938388  10:0.05075434518698998
0  1:0.025980621301775145  2:-0.11896077786662405  3:-0.12643469493754111  4:0.0880942542688081  5:0.07052965297598329  6:0.02347134099795839  7:-0.1649915247969863  8:-0.03244734040105193  9:0.10226097467831312  10:0.0484422886839154
