1  1:0.0  2:0.0  3:0.0  4:0.0  5:0.0  6:0.0  7:0.0  8:0.0  9:0.0  10:0.0  11:0.014728205128205128  12:0.0  13:0.019769230769230768  14:0.010089743589743589  15:0.026161538461538465  16:0.010076923076923077  17:0.0  18:0.0  19:0.0  20:0.020179487179487178  21:0.0  22:0.010307692307692308  23:0.0  24:0.010294871794871796  25:0.0  26:0.0  27:0.0  28:0.008925641025641026  29:0.0  30:0.0  31:0.0  32:0.0  33:0.0  34:0.0  35:0.007364102564102564  36:0.00872051282051282  37:0.008733333333333333  38:0.0  39:0.007569230769230769  40:0.0  41:0.0  42:0.007569230769230769  43:0.0  44:0.007556410256410256  45:0.01744102564102564  46:0.0  47:0.02266923076923077  48:0.0  49:0.0  50:0.0  51:0.00872051282051282  52:0.04030769230769231  53:0.010089743589743589  54:0.010294871794871796  55:0.0  56:0.0  57:0.01744102564102564  58:0.008925641025641026  59:0.0  60:0.02673846153846154  61:0.010076923076923077  62:0.0  63:0.0  64:0.0
1  1:0.019384615384615386  2:0.029692307692307695  3:0.0  4:0.0  5:0.009897435897435898  6:0.020205128205128205  7:0.0  8:0.010089743589743589  9:0.0  10:0.0  11:0.0  12:0.00872051282051282  13:0.0  14:0.0  15:0.00872051282051282  16:0.010076923076923077  17:0.009897435897435898  18:0.0  19:0.008733333333333333  20:0.020179487179487178  21:0.020205128205128205  22:0.010307692307692308  23:0.00893846153846154  24:0.0  25:0.0  26:0.0  27:0.0  28:0.008925641025641026  29:0.0  30:0.010294871794871796  31:0.008925641025641026  32:0.0  33:0.0  34:0.008733333333333333  35:0.0  36:0.0  37:0.008733333333333333  38:0.0  39:0.0  40:0.008925641025641026  41:0.0  42:0.0  43:0.0  44:0.0  45:0.00872051282051282  46:0.0  47:0.007556410256410256  48:0.008912820512820514  49:0.019769230769230768  50:0.0  51:0.0  52:0.0  53:0.0  54:0.010294871794871796  55:0.0  56:0.0  57:0.00872051282051282  58:0.01785128205128205  59:0.0  60:0.008912820512820514  61:0.010076923076923077  62:0.0  63:0.008912820512820514  64:0.01026923076923077
1  1:0.009692307692307693  2:0.0  3:0.008528205128205128  4:0.039538461538461536  5:0.019794871794871795  6:0.0  7:0.0  8:0.0  9:0.017056410256410255  10:0.0  11:0.007364102564102564  12:0.00872051282051282  13:0.009884615384615384  14:0.0  15:0.00872051282051282  16:0.020153846153846154  17:0.019794871794871795  18:0.0  19:0.008733333333333333  20:0.0  21:0.0  22:0.0  23:0.0  24:0.010294871794871796  25:0.0  26:0.0  27:0.0  28:0.0  29:0.0  30:0.0  31:0.0  32:0.010282051282051282  33:0.017056410256410255  34:0.008733333333333333  35:0.007364102564102564  36:0.0  37:0.0  38:0.0  39:0.0  40:0.0  41:0.007364102564102564  42:0.0  43:0.0  44:0.007556410256410256  45:0.0  46:0.008925641025641026  47:0.007556410256410256  48:0.0  49:0.009884615384615384  50:0.010089743589743589  51:0.00872051282051282  52:0.0  53:0.010089743589743589  54:0.010294871794871796  55:0.0  56:0.0  57:0.00872051282051282  58:0.0  59:0.007556410256410256  60:0.0  61:0.020153846153846154  62:0.010282051282051282  63:0.0  64:0.0
1  1:0.0  2:0.019794871794871795  3:0.008528205128205128  4:0.0  5:0.019794871794871795  6:0.010102564102564103  7:0.0  8:0.0  9:0.008528205128205128  10:0.0  11:0.0  12:0.01744102564102564  13:0.0  14:0.020179487179487178  15:0.0  16:0.020153846153846154  17:0.029692307692307695  18:0.0  19:0.0  20:0.03026923076923077  21:0.010102564102564103  22:0.0  23:0.0  24:0.010294871794871796  25:0.0  26:0.0  27:0.0  28:0.0  29:0.010089743589743589  30:0.0  31:0.0  32:0.0  33:0.0  34:0.008733333333333333  35:0.0  36:0.00872051282051282  37:0.0  38:0.00893846153846154  39:0.0  40:0.0  41:0.0  42:0.007569230769230769  43:0.0  44:0.0  45:0.00872051282051282  46:0.0  47:0.0  48:0.008912820512820514  49:0.0  50:0.0  51:0.01744102564102564  52:0.0  53:0.03026923076923077  54:0.0  55:0.0  56:0.0  57:0.00872051282051282  58:0.0  59:0.007556410256410256  60:0.008912820512820514  61:0.0  62:0.010282051282051282  63:0.017825641025641027  64:0.0
1  1:0.009692307692307693  2:0.009897435897435898  3:0.008528205128205128  4:0.0  5:0.009897435897435898  6:0.0  7:0.008733333333333333  8:0.0  9:0.008528205128205128  10:0.0  11:0.0  12:0.00872051282051282  13:0.0  14:0.0  15:0.01744102564102564  16:0.010076923076923077  17:0.019794871794871795  18:0.0  19:0.0  20:0.010089743589743589  21:0.010102564102564103  22:0.0  23:0.0  24:0.0  25:0.008733333333333333  26:0.00893846153846154  27:0.0  28:0.0  29:0.010089743589743589  30:0.0  31:0.0  32:0.0  33:0.0  34:0.008733333333333333  35:0.007364102564102564  36:0.0  37:0.008733333333333333  38:0.0  39:0.007569230769230769  40:0.008925641025641026  41:0.0  42:0.007569230769230769  43:0.0  44:0.0  45:0.0  46:0.0  47:0.015112820512820513  48:0.017825641025641027  49:0.0  50:0.0  51:0.0  52:0.020153846153846154  53:0.0  54:0.010294871794871796  55:0.0  56:0.0  57:0.0  58:0.008925641025641026  59:0.007556410256410256  60:0.02673846153846154  61:0.0  62:0.010282051282051282  63:0.008912820512820514  64:0.02053846153846154
1  1:0.009692307692307693  2:0.0  3:0.0  4:0.009884615384615384  5:0.009897435897435898  6:0.010102564102564103  7:0.0262  8:0.0  9:0.0  10:0.0  11:0.007364102564102564  12:0.00872051282051282  13:0.0  14:0.010089743589743589  15:0.0  16:0.010076923076923077  17:0.009897435897435898  18:0.020205128205128205  19:0.0  20:0.020179487179487178  21:0.020205128205128205  22:0.0  23:0.0  24:0.0  25:0.017466666666666665  26:0.00893846153846154  27:0.0  28:0.0  29:0.0  30:0.0  31:0.0  32:0.010282051282051282  33:0.0  34:0.008733333333333333  35:0.014728205128205128  36:0.0  37:0.0  38:0.00893846153846154  39:0.0  40:0.008925641025641026  41:0.0  42:0.007569230769230769  43:0.0124  44:0.0  45:0.00872051282051282  46:0.0  47:0.0  48:0.0  49:0.0  50:0.020179487179487178  51:0.0  52:0.0  53:0.020179487179487178  54:0.0  55:0.0  56:0.0  57:0.00872051282051282  58:0.0  59:0.0  60:0.0  61:0.010076923076923077  62:0.010282051282051282  63:0.008912820512820514  64:0.0
1  1:0.019384615384615386  2:0.0  3:0.008528205128205128  4:0.0  5:0.0  6:0.0  7:0.0  8:0.010089743589743589  9:0.0  10:0.008733333333333333  11:0.014728205128205128  12:0.0  13:0.0  14:0.0  15:0.00872051282051282  16:0.0  17:0.009897435897435898  18:0.0  19:0.0  20:0.0  21:0.0  22:0.0  23:0.0  24:0.010294871794871796  25:0.008733333333333333  26:0.00893846153846154  27:0.0  28:0.0  29:0.010089743589743589  30:0.02058974358974359  31:0.0  32:0.0  33:0.0  34:0.0  35:0.007364102564102564  36:0.00872051282051282  37:0.008733333333333333  38:0.00893846153846154  39:0.007569230769230769  40:0.008925641025641026  41:0.0  42:0.007569230769230769  43:0.0062  44:0.02266923076923077  45:0.00872051282051282  46:0.0  47:0.02266923076923077  48:0.0  49:0.0  50:0.010089743589743589  51:0.00872051282051282  52:0.0  53:0.0  54:0.010294871794871796  55:0.008925641025641026  56:0.0  57:0.00872051282051282  58:0.008925641025641026  59:0.015112820512820513  60:0.008912820512820514  61:0.0  62:0.0  63:0.0  64:0.0
1  1:0.0  2:0.0  3:0.008528205128205128  4:0.019769230769230768  5:0.009897435897435898  6:0.0  7:0.008733333333333333  8:0.0  9:0.008528205128205128  10:0.008733333333333333  11:0.007364102564102564  12:0.0  13:0.0  14:0.0  15:0.01744102564102564  16:0.020153846153846154  17:0.009897435897435898  18:0.010102564102564103  19:0.008733333333333333  20:0.020179487179487178  21:0.010102564102564103  22:0.0  23:0.0  24:0.010294871794871796  25:0.0  26:0.00893846153846154  27:0.0  28:0.0  29:0.010089743589743589  30:0.010294871794871796  31:0.0  32:0.0  33:0.008528205128205128  34:0.008733333333333333  35:0.007364102564102564  36:0.0  37:0.017466666666666665  38:0.00893846153846154  39:0.0  40:0.008925641025641026  41:0.007364102564102564  42:0.0  43:0.0062  44:0.0  45:0.0  46:0.0  47:0.0  48:0.0  49:0.009884615384615384  50:0.0  51:0.0  52:0.0  53:0.0  54:0.010294871794871796  55:0.0  56:0.0  57:0.00872051282051282  58:0.01785128205128205  59:0.0  60:0.0  61:0.0  62:0.010282051282051282  63:0.008912820512820514  64:0.01026923076923077
1  1:0.0  2:0.009897435897435898  3:0.0  4:0.0  5:0.009897435897435898  6:0.020205128205128205  7:0.0  8:0.010089743589743589  9:0.0  10:0.008733333333333333  11:0.0  12:0.0  13:0.019769230769230768  14:0.010089743589743589  15:0.0  16:0.0  17:0.0  18:0.010102564102564103  19:0.0  20:0.010089743589743589  21:0.010102564102564103  22:0.0  23:0.0  24:0.03088461538461539  25:0.0  26:0.0  27:0.007569230769230769  28:0.0  29:0.020179487179487178  30:0.0  31:0.0  32:0.020564102564102564  33:0.0  34:0.008733333333333333  35:0.0  36:0.0  37:0.0  38:0.00893846153846154  39:0.0  40:0.0  41:0.0  42:0.0  43:0.0  44:0.007556410256410256  45:0.0  46:0.0  47:0.0  48:0.008912820512820514  49:0.009884615384615384  50:0.010089743589743589  51:0.00872051282051282  52:0.020153846153846154  53:0.0  54:0.010294871794871796  55:0.0  56:0.0  57:0.00872051282051282  58:0.0  59:0.0  60:0.0  61:0.010076923076923077  62:0.0  63:0.008912820512820514  64:0.06161538461538462
1  1:0.019384615384615386  2:0.019794871794871795  3:0.008528205128205128  4:0.009884615384615384  5:0.0  6:0.0  7:0.017466666666666665  8:0.0  9:0.008528205128205128  10:0.0  11:0.0  12:0.00872051282051282  13:0.009884615384615384  14:0.0  15:0.00872051282051282  16:0.0  17:0.009897435897435898  18:0.010102564102564103  19:0.0  20:0.010089743589743589  21:0.010102564102564103  22:0.0  23:0.0  24:0.0  25:0.0  26:0.00893846153846154  27:0.007569230769230769  28:0.0  29:0.0  30:0.02058974358974359  31:0.0  32:0.0  33:0.008528205128205128  34:0.0  35:0.007364102564102564  36:0.0  37:0.008733333333333333  38:0.0  39:0.0  40:0.0  41:0.007364102564102564  42:0.0  43:0.0062  44:0.015112820512820513  45:0.0  46:0.008925641025641026  47:0.0  48:0.017825641025641027  49:0.009884615384615384  50:0.0  51:0.0  52:0.0  53:0.010089743589743589  54:0.010294871794871796  55:0.0  56:0.020564102564102564  57:0.0  58:0.0  59:0.015112820512820513  60:0.0  61:0.0  62:0.010282051282051282  63:0.008912820512820514  64:0.0
