0  1:-0.23669387065705136  2:-0.1414341627960527  3:-0.09567603288851353  4:-0.03996435895833337  5:0.2164554920535714  6:-0.2185207836538462  7:-0.1414578585526316  8:-0.13344234290540538  9:-0.0214175625  10:0.17392727678571424  11:-0.24744515399038464  12:-0.06005093713815788  13:0.030257906976351345  14:-0.0624838547916667  15:0.24782033848214288  16:-0.10931881641025644  17:-0.08632084421052633  18:-0.10506353297297301  19:0.021064084444444454  20:0.04487027428571427  21:-0.23539117955128205  22:-0.12922923434210523  23:-0.02900306506756756  24:-0.11480439611111112  25:0.40496848964285714  26:-0.38157235078525636  27:-0.07038084042763154  28:-0.09985372478040538  29:-0.05600497562499994  30:0.19669068562500003
0  1:-0.3337660700160256  2:-0.12755702924342105  3:-0.1647572295101351  4:0.3049302972916667  5:-0.17282912651785712  6:-0.355414032051282  7:0.010896855263157887  8:-0.1632322094594595  9:0.28723475000000004  10:-0.2402031785714285  11:-0.18591653339743588  12:0.14183128802631573  13:-0.12909492722972973  14:0.03359281916666665  15:-0.0938121232142857  16:-0.4579611571955128  17:-0.06954728976973679  18:-0.15920418626689187  19:0.17808548201388882  20:-0.08029360437500002  21:-0.2872165612980769  22:-0.02029569161184212  23:-0.21069312626689185  24:0.26033306076388896  25:0.02411406919642862  26:-0.40689704487179484  27:-0.056913973684210466  28:-0.09273479054054053  29:0.18455643055555562  30:-0.09393702142857137
0  1:-0.5160609489743587  2:0.19138710473684215  3:-0.054835381891891924  4:-0.05598113166666664  5:0.009752975714285723  6:-0.3903049294871795  7:0.12308159210526318  8:-0.14236356081081078  9:0.051415444444444444  10:-0.09983417857142857  11:0.1974334525480769  12:0.07074407957236839  13:0.09314410535472971  14:-0.10059786256944442  15:-0.08735284151785713  16:-0.2927259834775642  17:0.15023473457236844  18:-0.2080794504560811  19:0.08364106743055556  20:-0.19230509366071427  21:-0.13503982411858972  22:0.1487338478618421  23:0.008153998733108108  24:-0.22810676909722227  25:0.1012334299107143  26:-0.3600413930929487  27:0.12653156746710525  28:0.07035903062500001  29:-0.10645673256944438  30:0.02623921133928573
0  1:-0.5327358523076925  2:0.25500844000000006  3:-0.15532017081081081  4:0.10380201777777781  5:0.08694324571428577  6:-0.3156263221153846  7:0.10900583881578951  8:-0.04333559966216216  9:0.030889409722222188  10:0.0883301339285714  11:0.4311518617948717  12:-0.16648798105263155  13:0.12871444945945945  14:-0.06232539611111111  15:-0.26070036714285705  16:-0.5287471951282051  17:0.282103552105263  18:-0.07432656837837834  19:0.052334993333333295  20:0.001806830000000056  21:-0.14792131219551288  22:0.02911080917763151  23:0.028274286435810814  24:0.1408059103472222  25:-0.03740211580357142  26:-0.45301215262820504  27:0.1032614485526316  28:-0.08429193939189188  29:0.025637667777777776  30:0.23106307535714277
0  1:-0.4312915206570512  2:0.14753424115131583  3:-0.10218959099662164  4:0.04390530701388887  5:-0.09124946794642856  6:-0.28685423717948727  7:0.09707406578947371  8:-0.15976907432432433  9:0.07579191666666665  10:0.005266821428571397  11:0.16011334455128207  12:-0.06446744407894735  13:-0.17846925506756756  14:0.06953416666666665  15:0.10612296250000003  16:-0.193153458349359  17:0.02971882628289475  18:-0.09806480275337841  19:-0.10014307229166668  20:-0.027320502946428585  21:-0.06063579950320518  22:0.0701049503618421  23:-0.15964117815878381  24:0.02349250493055558  25:-0.07327800223214283  26:-0.18515938463141027  27:-0.025944452006578925  28:-0.12903132302364861  29:0.11906139645833336  30:0.05147352848214285
0  1:-0.4949964026282051  2:0.07811186039473685  3:0.134150633581081  4:-0.23318470722222218  5:0.0028085782142857  6:-0.3644951346153847  7:0.12080919736842106  8:-0.0674370472972973  9:-0.06553822222222223  10:-0.0782340357142857  11:0.1390622830769231  12:-0.14232077157894737  13:-0.4308311751351351  14:-0.001065206666666664  15:0.07434267999999998  16:-0.2801702900641025  17:0.056336450657894735  18:-0.06484497128378376  19:-0.10870129166666664  20:-0.31072736607142853  21:-0.1850173705769231  22:0.0351778932894737  23:-0.21601270425675684  24:-0.024187255833333348  25:-0.09100373035714288  26:-0.3970072282211539  27:0.05461822496710528  28:-0.05661014734797296  29:-0.03283038687499992  30:-0.1402340858035714
0  1:-0.5351298273237182  2:0.09702692351973684  3:-0.1232708695101352  4:0.3421931302083333  5:-0.38146885580357137  6:-0.3878080528846153  7:0.07054728618421052  8:-0.10149742398648647  9:0.2099973958333333  10:-0.20479200892857144  11:0.20853511857371793  12:-0.18595685069078946  13:-0.19511327842905402  14:-0.12037731256944444  15:-0.11647429794642855  16:-0.5471660005769231  17:-0.05355809328947365  18:-0.06417554236486488  19:0.20424973777777775  20:-0.26235916750000005  21:-0.27875771104166663  22:0.004996651019736867  23:0.0014805258952703096  24:-0.04991719923611107  25:-0.13049042866071425  26:-0.626457090528846  27:0.17001745694078957  28:-0.15451734099662157  29:0.2621325042361112  30:-0.2581925072321427
0  1:-0.3711143571955127  2:-0.2449061910855263  3:0.15358926643581078  4:0.19871180979166664  5:-0.2979088629464284  6:-0.3177950320512821  7:-0.08391348684210521  8:0.005546114864864872  9:0.19598541666666666  10:-0.1963894642857142  11:0.27850351564102555  12:0.16054115842105274  13:-0.034451904594594636  14:-0.013283104444444452  15:0.3242008185714286  16:-0.5968425958974359  17:0.17546341894736842  18:-0.2128065383783784  19:0.39975333444444433  20:-0.3709086514285716  21:-0.24687827750000005  22:0.0014138988157894519  23:0.1383517738513514  24:0.03283556138888888  25:0.02887608964285714  26:-0.3403545962179489  27:-0.049008206710526324  28:0.04379419844594596  29:0.04813342750000002  30:-0.16065435607142853
0  1:-0.6357863015384613  2:0.2568126284210526  3:-0.09075304000000003  4:-0.10591180111111113  5:0.2562417657142857  6:-0.6716403910256413  7:0.2088611710526316  8:-0.03563812837837838  9:-0.07566502777777777  10:0.2512545357142857  11:0.12179837019230765  12:0.07429400986842105  13:-0.14292722128378377  14:-0.09577663194444445  15:-0.2652081089285714  16:-0.38949384040064133  17:0.08611663088815791  18:0.03733103170608107  19:-0.08686633409722219  20:0.22032632491071433  21:-0.3110921936538462  22:0.23732900907894747  23:-0.2504304123648648  24:-0.021862228055555558  25:-0.08150861750000002  26:-0.5239069074519233  27:0.2930157590460526  28:-0.2909242411317568  29:-0.048857074652777804  30:0.05047884062499997
0  1:-0.5683438674519232  2:0.2234854990460527  3:-0.23149690923986488  4:0.12138228201388888  5:0.04438625062500001  6:-0.42437687339743574  7:0.0766703651315789  8:-0.10810004560810814  9:0.07012972916666667  10:0.011403419642857132  11:-0.14292719288461536  12:-0.03251916434210527  13:-0.01321045587837837  14:-0.08626596083333334  15:-0.13290008749999996  16:-0.1808829141666666  17:-0.04339025407894738  18:0.021902345743243245  19:-0.019501755833333335  20:-0.03719427607142856  21:-0.23026362770833336  22:0.07931276154605267  23:-0.04196530586148648  24:-0.034443136041666655  25:-0.15544249008928568  26:-0.4660757847596155  27:0.05606446220394737  28:0.0377229779222973  29:0.015589148680555573  30:-0.2709566386607143
0  1:-0.33330284745192323  2:-0.006061223717105239  3:0.14387790467905398  4:-0.4491110334027779  5:0.23937019205357132  6:-0.2960680272435898  7:-0.036928911184210524  8:0.20331421114864848  9:-0.41612145138888895  10:0.20072299107142852  11:-0.10913884181089745  12:-0.09615500555921053  13:0.3843631144087837  14:0.1841451327083333  15:-0.07662385008928568  16:-0.4590487910416668  17:-0.019392738848684216  18:0.29584084184121623  19:-0.5785340785416666  20:0.2990638499107142  21:-0.2432073258974359  22:0.11238619157894734  23:0.21104292621621618  24:-0.15920331777777777  25:0.06998720428571427  26:-0.41957221360576935  27:0.026362604967105237  28:0.18227479684121625  29:-0.34592277840277774  30:0.2001020434821429
0  1:-0.2951184028205129  2:-0.21030076631578948  3:0.1908885262162163  4:-0.14724175944444443  5:0.15510423571428575  6:-0.167733078525641  7:-0.1803459243421052  8:0.0794517516891892  9:-0.10132077083333331  10:0.16658470535714287  11:0.0044884214743589656  12:0.017165009868421024  13:-0.07425490371621617  14:-0.20771090972222217  15:0.16495142678571428  16:-0.16865205642628203  17:-0.1937247822697368  18:0.01732803846283784  19:-0.004643660486111101  20:0.12515643562499998  21:-0.13082797642628208  22:-0.03260248319078947  23:-0.020949618023648663  24:-0.083057588125  25:0.11975189133928575  26:-0.33034692501602575  27:-0.014704594769736812  28:0.019973223597972968  29:-0.019462212569444422  30:0.06020604276785713
0  1:-0.4388274629647435  2:0.1843653418092106  3:-0.24790009234797286  4:0.1520181834027779  5:-0.129732149375  6:-0.432776001602564  7:0.24105156249999998  8:-0.27053762668918907  9:0.20220989583333343  10:-0.1746755803571428  11:-0.1431592257852564  12:0.06257308457236845  13:0.05721423940878376  14:0.3832707188194443  15:-0.24067727723214277  16:-0.1427703569871795  17:-0.04923444328947368  18:0.02398192655405408  19:-0.1697605886111111  20:-0.23969672035714276  21:-0.19265068270833333  22:0.0955067743092106  23:-0.11168580951013508  24:0.2033613638194445  25:-0.08085975723214288  26:-0.2961475801442308  27:-0.08842991976973683  28:-0.08188080545608103  29:0.08704257076388885  30:-0.04397868723214285
0  1:-0.3552512082692307  2:-0.08616898802631592  3:0.05354994952702701  4:0.025848687777777782  5:-0.19772339750000006  6:-0.3196219551282051  7:-0.08939506578947369  8:-0.06945658783783784  9:0.11706458333333335  10:-0.045832321428571465  11:-0.0964110317948718  12:-0.20862325473684198  13:-0.05220453837837837  14:0.05415528999999995  15:0.010525839999999956  16:-0.14574706724358974  17:-0.07798985381578948  18:-0.03646816128378379  19:0.08981359194444444  20:-0.060830634642857144  21:-0.10472427322115377  22:-0.05555506674342105  23:0.011702238057432453  24:-0.168961300625  25:-0.1634840208035714  26:-0.1447653315544872  27:-0.04665861148026316  28:-0.03704140383445948  29:-0.08337960895833334  30:-0.03808705580357141
0  1:-0.25016285826923085  2:-0.11848857355263155  3:0.026952098175675687  4:-0.03783689555555553  5:0.10423006964285715  6:-0.1589645128205128  7:0.006987052631578948  8:0.011155999999999961  9:-0.046396222222222214  10:0.06607485714285712  11:0.1353865173717949  12:0.08668409092105266  13:-0.05484636668918917  14:0.09439842944444446  15:-0.17011159607142856  16:-0.2418259356410257  17:0.07056825842105263  18:-0.008300126216216234  19:-0.17203040444444445  20:0.18707121571428575  21:-0.09283392027243588  22:0.0016724629934210943  23:0.03026107981418923  24:0.07154175173611112  25:0.054068797767857175  26:-0.2980878783493591  27:0.01847041154605264  28:0.0065004056250000004  29:-0.07379363256944445  30:0.22593875205357133
0  1:-0.40218752963141025  2:-0.1285061581907895  3:0.2421690718412161  4:-0.16090553048611111  5:-0.10534131651785714  6:-0.3815403349358975  7:-0.14178272697368424  8:0.3440271841216214  9:-0.17436922916666672  10:-0.18777258035714292  11:0.12284624993589745  12:0.04184014197368421  13:0.037948936283783735  14:-0.0073608363888888655  15:0.20895006964285712  16:-0.4181353302724358  17:0.06085472930921052  18:0.048417965760135094  19:0.04176401118055553  20:-0.37756398294642857  21:-0.2585653173237179  22:0.08759783944078954  23:0.1474281540033784  24:-0.16362102298611111  25:-0.01986741866071427  26:-0.3318337243589743  27:0.05441751315789476  28:-0.023909939189189156  29:0.014535597222222224  30:-0.15562469285714278
0  1:-0.21180010001602567  2:-0.15186548555921048  3:-0.07432780005067567  4:-0.08571985076388887  5:0.024352789196428595  6:-0.38185769391025637  7:-0.1241405953947368  8:-0.13960500506756757  9:-0.13968292361111104  10:0.2218942053571428  11:-0.20653904237179482  12:-0.17459641592105263  13:0.12978049979729725  14:-0.06614078638888893  15:-0.06475995892857145  16:-0.1159229170673077  17:0.06057712088815789  18:-0.11927502491554053  19:-0.16292172048611112  20:0.13604352276785714  21:-0.21054737899038464  22:-0.2846133206907893  23:0.14441021170608107  24:0.007139807013888892  25:-0.12347387723214286  26:-0.24249344616987187  27:-0.09140690463815788  28:0.12818691278716215  29:-0.09918022784722229  30:-0.03658859723214284
0  1:-0.27272036411858974  2:-0.1578762006907895  3:-0.007648775726351373  4:-0.037608607708333346  5:0.06942745491071428  6:-0.271485642628205  7:-0.1005040164473684  8:0.02552735979729732  9:0.030527076388888883  10:0.07055034821428575  11:-0.012916467964743578  12:-0.2746693625328946  13:-0.008256604104729708  14:0.036819983958333365  15:0.07489072133928568  16:-0.23301806796474367  17:-0.16536561779605266  18:0.03768760940878376  19:-0.022324585486111118  20:-0.2493060236607143  21:-0.24254576732371802  22:-0.20583761121710523  23:0.03951459657094592  24:-0.038784272986111146  25:0.10722086276785711  26:-0.32908673647435893  27:-0.0822363630263158  28:-0.006190288310810804  29:0.0690732086111111  30:-0.00667961035714286
0  1:-0.45316622698717934  2:-0.025068810657894663  3:-0.1854055583108108  4:0.363482315  5:-0.35062799035714287  6:-0.4204724375000001  7:0.03762637828947371  8:-0.22333899155405404  9:0.33179054861111096  10:-0.28438700892857144  11:-0.28066947282051274  12:-0.4567542389473683  13:0.13329822378378395  14:-0.029271693333333373  15:-0.08906203428571438  16:-0.6600116053846156  17:0.04786330210526317  18:-0.31806962513513515  19:0.5739419183333334  20:-0.5372961014285714  21:-0.4610818980128206  22:-0.19289582355263166  23:-0.031153682905405537  24:0.11756763083333327  25:-0.23380745178571435  26:-0.6788127003205127  27:0.2607428190789474  28:-0.2823140591216216  29:0.44814986805555557  30:-0.4284757232142858
0  1:-0.3072778541666667  2:-0.1257602269736842  3:0.04089423141891895  4:-0.06526749999999999  5:0.06741460535714287  6:-0.31200301442307676  7:-0.05075079276315787  8:0.1153636435810811  9:-0.1263009097222222  10:0.10625134821428572  11:0.0019112400000000462  12:0.025481750526315797  13:-0.003675095135135114  14:-0.2216129155555555  15:0.05371816000000003  16:-0.346731678349359  17:-0.03017809174342112  18:0.17094549413851348  19:-0.12829710895833332  20:-0.11847865080357141  21:-0.193579327948718  22:-0.030259507368421066  23:-0.10225214783783784  24:-0.10676251277777783  25:0.3215389328571428  26:-0.4294597980929488  27:0.11825396641447371  28:-0.11387736153716214  29:-0.10679111465277778  30:0.2911755099107143
0  1:-0.1365034052724359  2:-0.18165716213815802  3:-0.119803369375  4:0.1067426132638889  5:0.19636927133928572  6:-0.17101129647435895  7:-0.11292443749999995  8:-0.11111322128378376  9:0.09648681250000002  10:0.08515541964285717  11:-0.3539343657852564  12:0.04460312417763157  13:-0.02356278842905405  14:0.04983606770833328  15:0.2865153941964285  16:-0.20602394809294866  17:-0.06657353490131572  18:-0.1802043858614865  19:-0.02076980631944446  20:0.05227398919642858  21:-0.23510309655448722  22:-0.10432186924342103  23:-0.06330563302364865  24:0.10473050520833331  25:0.333679090625  26:-0.323083090400641  27:-0.11960915266447365  28:-0.1887051216722973  29:0.23067028256944447  30:0.12870123633928568
0  1:-0.4259255950160255  2:0.2934980825986841  3:-0.14547233829391892  4:-0.06859153048611114  5:-0.03545827223214288  6:-0.3555593846153846  7:0.21919705263157893  8:-0.1580175135135135  9:0.018606555555555557  10:-0.1368222857142856  11:0.08695483788461535  12:-0.19519657618421057  13:-0.13088104371621626  14:-0.4319204788888888  15:-0.1999201403571429  16:-0.31568847309294873  17:0.3200005164144737  18:-0.2337079088344594  19:0.07165648673611108  20:-0.17050852937500002  21:-0.19034760955128197  22:0.15402786197368432  23:-0.18299456939189182  24:-0.24151509138888874  25:-0.0897395889285714  26:-0.4703743789903849  27:0.31050051615131574  28:-0.2806496747804055  29:0.00342517854166666  30:-0.09972246651785723
0  1:-0.5054279323076923  2:-0.03616745052631578  3:0.2874367005405405  4:-0.2664309455555556  5:0.02775790285714289  6:-0.34971078365384617  7:-0.09106970065789464  8:0.25485144087837824  9:-0.15213659027777773  10:-0.03181679464285712  11:-0.31596982732371776  12:-0.20881341529605266  13:-0.052921903293918944  14:-0.22096241493055557  15:0.1359471834821429  16:-0.387070668974359  17:-0.19668505210526313  18:0.01862205756756755  19:-0.05872854611111114  20:0.15163965571428573  21:-0.3075239294871795  22:-0.1757786052631578  23:0.18192753378378382  24:-0.3294764027777777  25:-0.06142597857142857  26:-0.3299198841185897  27:-0.2890120358223683  28:0.307180757652027  29:-0.1385399603472222  30:-0.08659945294642862
0  1:-0.18810458411858977  2:-0.21397679437500008  3:-0.10212819978040545  4:0.3394414674305555  5:-0.19064973008928573  6:-0.16568826282051285  7:-0.2194734078947368  8:-0.043328020270270294  9:0.2750587777777778  10:-0.11696003571428576  11:-0.19130237770833336  12:0.2954047602302631  13:-0.17838741396959462  14:0.20401667298611106  15:-0.4635072072321428  16:-0.11255655168269223  17:-0.16953545148026314  18:-0.11083934248310813  19:0.09153800868055556  20:-0.04017090937500002  21:-0.24775171384615396  22:-0.16350608105263162  23:-0.07208274378378379  24:0.33531818444444444  25:-0.25670377142857154  26:-0.20581327437500002  27:-0.1306470526644737  28:-0.006004052077702685  29:0.19959588256944447  30:-0.004991740803571397
0  1:-0.4373364148878208  2:0.0048378891776315585  3:-0.0029219369425676047  4:0.0555966500694444  5:-0.02169257651785716  6:-0.3384093333333334  7:-0.0022538947368421092  8:0.015008864864864854  9:-0.008652666666666657  10:-0.0053857142857143  11:-0.0746594612820513  12:-0.6669225178947368  13:0.15045144405405406  14:0.10521225666666661  15:0.3692652842857142  16:-0.6281758533493589  17:-0.0900633779276316  18:0.15720910427364865  19:-0.18023150062499996  20:0.190567795625  21:-0.2724843080929487  22:-0.17541056990131576  23:0.09485677913851345  24:-0.08635363020833325  25:0.21363319062499983  26:-0.43397735450320507  27:-0.04421541582236842  28:0.24685200535472973  29:-0.3318877563194444  30:0.3044246170535715
0  1:-0.5913299997435899  2:-0.004108867894736862  3:0.35806358459459453  4:-0.3599179544444444  5:0.04411360428571425  6:-0.5237886217948717  7:-0.02079901315789471  8:0.3172467905405405  9:-0.23677500000000004  10:-0.012857321428571399  11:-0.1360396602724359  12:0.18595929470394734  13:-0.34362764869932416  14:-0.16620064729166667  15:-0.2839844400892858  16:-0.6199454448878207  17:-0.3564385756907894  18:0.7317825925168917  19:-0.568917529236111  20:-0.14311634223214287  21:-0.4357122436057691  22:0.05330335194078948  23:0.0958644837331081  24:-0.20718647159722223  25:-0.03935648937499999  26:-0.48001273758012825  27:-0.010551240953947369  28:0.2987636946790541  29:-0.4260886024305555  30:0.022173915624999988
0  1:-0.7288748418108976  2:0.2748771950986842  3:-0.10418810721283783  4:-0.13624702979166672  5:0.42315514491071426  6:-0.7650291169871792  7:0.280174904605263  8:-0.030320180743243285  9:-0.17494478472222216  10:0.3981842053571427  11:-0.4277676950160256  12:0.05441412404605264  13:0.07326961981418922  14:0.007641527152777772  15:0.1217576549107143  16:-0.3649493507852564  17:-0.2063505752960526  18:0.12509782454391885  19:-0.07167215201388889  20:0.29245943276785713  21:-0.4203233911698717  22:-0.00015132661184210464  23:-0.05401966532094594  24:0.07194900284722222  25:0.19103796062499998  26:-0.375784887323718  27:-0.10819291082236845  28:-0.04662722140202702  29:0.03970125076388889  30:0.041015339196428566
0  1:-0.24102299181089742  2:-0.3908515358223684  3:0.3048388157601351  4:0.24184318826388884  5:-0.5062017358035714  6:-0.19725977564102562  7:-0.1910213815789474  8:0.12227043918918924  9:0.1751166666666667  10:-0.2487544642857143  11:-0.07782466826923078  12:0.030967779605263167  13:0.005863596283783786  14:-0.11070733333333328  15:0.04102751250000003  16:-0.17777793309294873  17:-0.17236138569078946  18:-0.055581633023648644  19:0.21510814062500003  20:-0.11740974866071426  21:-0.14420041211538462  22:-0.1587471235526316  23:0.09934427385135138  24:0.09089600027777779  25:-0.18642013321428574  26:-0.13863017666666666  27:-0.12249779684210524  28:-0.11739369108108108  29:-0.0003665349999999888  30:0.08426114714285717
0  1:-0.37143406809294854  2:0.025724099703947415  3:-0.06996869505067571  4:0.017223410486111097  5:0.062368906339285705  6:-0.3496891602564103  7:0.05208751315789473  8:-0.053025858108108115  9:-0.08450441666666662  10:0.058121535714285674  11:0.057453904983974326  12:0.12247429180921048  13:0.03129603603040541  14:0.005466556319444439  15:-0.016071265803571447  16:-0.5395433882211538  17:0.3577264465460526  18:-0.1327754641047297  19:-0.21780311284722217  20:0.21631002633928567  21:-0.21448629886217946  22:0.14361282338815787  23:-0.07743095991554051  24:0.16569351951388894  25:-0.023118282232142844  26:-0.4501559292307691  27:0.0698792557894737  28:-0.12433041405405403  29:0.14719023999999997  30:-0.11281150857142855
0  1:-0.35539473437500013  2:0.15893763075657893  3:-0.1691743086993243  4:-0.24880581423611106  5:0.21670312276785714  6:-0.34233579487179494  7:0.10673599999999998  8:-0.029517513513513487  9:-0.12185399999999996  10:0.14439771428571432  11:0.01635915959935894  12:-0.11923797371710525  13:-0.18835502369932433  14:-0.04206213756944444  15:0.2666696391964286  16:-0.720097222371795  17:0.1961786027631579  18:0.07677564141891895  19:-0.3604780163888889  20:0.07704715678571426  21:-0.22282248717948724  22:0.08229321052631584  23:-0.27740624324324326  24:-0.19152519444444455  25:0.4626741428571428  26:-0.5263804519391023  27:0.1055618519407895  28:0.05039458238175675  29:-0.1568607570138889  30:0.17971945562499997
