1  1:-0.37637005386217953  2:0.2546600098355262  3:-0.2766436088344596  4:0.04698907145833334  5:-0.04564686651785715  6:-0.3511259759615384  7:0.15102102302631576  8:-0.0517348429054054  9:-0.08669936805555555  10:-0.02959258035714285  11:0.01631488455128207  12:0.09722931171052634  13:-0.13905245560810808  14:0.11008395666666665  15:0.10978141107142855  16:-0.3428541719391026  17:0.01909082273026313  18:0.16349185562500002  19:-0.32986083187500015  20:0.3080060591964284  21:-0.1588393733333333  22:0.15495958631578946  23:-0.2582938291891892  24:0.08360309333333332  25:0.028844731428571396  26:-0.4793204198076923  27:0.14779178697368414  28:0.06030811304054056  29:-0.15589970944444442  30:-0.06716731749999998
1  1:-0.5261134892467948  2:0.29229463391447374  3:-0.29995907478040534  4:0.1994866347916667  5:-0.1850288908035714  6:-0.45293092948717956  7:0.27860230263157887  8:-0.27182888513513515  9:0.18478333333333333  10:-0.1553351785714286  11:0.25668605769230773  12:-0.17744684210526315  13:-0.2021294797297295  14:-0.07103423611111107  15:-0.0915025357142857  16:-0.6397898083493588  17:0.25584102430921063  18:-0.1964669885641892  19:0.04547535548611112  20:-0.1369419608035714  21:-0.21319195142628203  22:0.12000113194078944  23:-0.205487023429054  24:0.006630009097222227  25:-0.07490439794642857  26:-0.4807907548717948  27:0.26222049789473684  28:-0.33344840324324326  29:0.13400182333333338  30:-0.10103992000000002
1  1:-0.46161165955128186  2:-0.21929200249999992  3:0.46250382385135164  4:-0.2868594052777777  5:-0.15891874178571416  6:-0.43767161698717955  7:-0.23512200328947366  8:0.4402755624999999  9:-0.17117707638888885  10:-0.296474651785714  11:-0.020777775785256452  12:-0.18938903319078954  13:0.07790290832770272  14:0.01343889104166666  15:0.06762287491071428  16:-0.5071813117948716  17:-0.07356505052631582  18:0.35052845729729726  19:-0.23955358999999993  20:-0.21572112000000007  21:-0.3446795416826923  22:-0.13346700792763153  23:0.18563742765202706  24:-0.22188308965277773  25:0.0989915506250001  26:-0.4460970545032051  27:-0.06707156450657888  28:0.05431188913851352  29:0.03166448326388885  30:-0.025425517946428614
1  1:-0.42990988083333337  2:0.16435406434210528  3:-0.2849735420945945  4:0.4658815566666667  5:-0.3146523546428572  6:-0.2978516682692307  7:0.05129973355263157  8:-0.20780716722972983  9:0.3154058958333332  10:-0.11555622321428569  11:0.11103249024038458  12:-0.09643219503289474  13:-0.012645668023648641  14:0.006591419513888905  15:-0.015671697232142862  16:-0.16957975826923075  17:-0.13814623934210524  18:-0.11601825858108103  19:0.22922177805555569  20:-0.004896044642857135  21:-0.03316309937499999  22:-0.10691799542763161  23:-0.07289604802364864  24:0.2531032742361111  25:-0.11611319866071426  26:-0.22707316809294872  27:-0.026678363453947335  28:0.03614622521959462  29:0.1326272077083332  30:-0.2223042108035714
1  1:-0.38213421929487196  2:0.009668061710526357  3:-0.1475589947972973  4:0.2069093163888889  5:-0.14293736321428568  6:-0.3456615384615384  7:0.04374736842105267  8:-0.17194594594594595  9:0.11241944444444446  10:0.045762857142857195  11:-0.06681618051282052  12:0.06186918210526316  13:-0.09792943027027025  14:-0.09707665999999998  15:0.029828457142857142  16:-0.388050985400641  17:0.10599533062500002  18:-0.18402632951013514  19:-0.046180643680555564  20:0.11263237848214287  21:-0.2534867215544873  22:0.10495969654605267  23:-0.06981943369932431  24:-0.07037743229166667  25:0.014105644196428553  26:-0.49125019488782073  27:0.20005233680921056  28:-0.23554233991554052  29:0.06265065618055554  30:0.0824983949107143
1  1:-0.6052719737339743  2:0.17005412036184211  3:0.017485385084459494  4:-0.17152606118055552  5:0.19053312562500002  6:-0.5408574423076923  7:0.13106656578947368  8:0.05902727702702699  9:-0.14330377777777778  10:0.2178761071428571  11:-0.13485673820512822  12:-0.13153534947368425  13:-0.1830356640540541  14:0.19608910944444446  15:0.021571690000000008  16:-0.6536017905288464  17:0.09241897865131578  18:-0.03655394978040539  19:-0.10099667979166665  20:0.16658054276785714  21:-0.36011323717948723  22:0.015820881578947385  23:-0.02618875  24:0.0864667222222222  25:0.27653474999999994  26:-0.5683517450160256  27:0.1930725503618421  28:-0.04074183761824326  29:-0.13687522840277777  30:0.3122958341964285
1  1:-0.40445323796474364  2:-0.026384772006578943  3:-0.02947598829391895  4:0.12858547854166671  5:0.021354871339285722  6:-0.37809002564102523  7:-0.01072847368421053  8:-0.08538602702702701  9:0.04194544444444444  10:0.1011418571428571  11:-0.25742026596153833  12:0.14290626723684213  13:-0.05634705722972968  14:0.10149220583333332  15:0.29036343821428573  16:-0.537452504423077  17:0.24836077776315774  18:-0.2972896802027028  19:0.2972087252777776  20:-0.15165513035714273  21:-0.28542167322115386  22:0.13200167667763174  23:-0.11967207545608097  24:0.457474661875  25:0.13132871919642858  26:-0.5739954980128206  27:0.29268952776315804  28:-0.2828971599324323  29:0.20446848916666685  30:-0.1070650832142857
1  1:-0.17119395142628208  2:-0.13641223055921056  3:0.04167951711148649  4:-0.2630664311805556  5:0.18510484133928573  6:-0.14809503205128202  7:-0.09861875  8:0.0053623310810810764  9:-0.2689  10:0.20036339285714286  11:-0.3066102520673076  12:-0.22030195884868414  13:0.44671951170608104  14:-0.1835921020138888  15:-0.017459487232142877  16:-0.12051528091346156  17:-0.12159627398026315  18:-0.13964564572635138  19:-0.18058445409722226  20:0.46165868205357147  21:-0.18453974519230765  22:-0.21726433223684205  23:0.13426554222972978  24:-0.2182645694444444  25:0.05921568392857148  26:-0.16218598540064097  27:-0.13913769503289475  28:-0.04340951869932434  29:-0.18949347701388886  30:0.16171390491071433
1  1:-0.3732120948878204  2:0.02642010391447371  3:-0.0797791804560811  4:0.08784985270833336  5:-0.11115998437499999  6:-0.49924258974358965  7:0.1484465263157894  8:-0.2668749459459459  9:0.29333738888888883  10:-0.2367115714285715  11:0.08127374165064102  12:-0.035441009243421064  13:0.038181333057432446  14:0.010332148541666641  15:-0.11383629580357141  16:-0.11963966386217957  17:-0.08820156003289477  18:0.054319245354729706  19:-0.02771460590277782  20:-0.04223210223214285  21:0.010133622419871782  22:-0.0022846368750000364  23:-0.12031293315878379  24:-0.11747864659722225  25:-0.12904472437500009  26:-0.13471573237179482  27:0.007626930921052593  28:0.010296298986486487  29:-0.03869095138888888  30:-0.02621249464285713
1  1:-0.22999208847756414  2:-0.1757211072697368  3:0.23700004521959456  4:-0.30449703131944444  5:-0.09932020937499998  6:-0.27846230929487176  7:-0.2929377006578947  8:0.48925918412162145  9:-0.4132177152777777  10:-0.14362022321428572  11:-0.06309219911858978  12:-0.04044183305921053  13:0.16955606630067566  14:0.1754988107638888  15:0.061019415624999976  16:-0.043843232708333325  17:-0.10593313424342106  18:0.17047917630067572  19:-0.1558162792361111  20:-0.18076930437500002  21:-0.10416468903846159  22:-0.009816740657894757  23:0.14165147790540536  24:-0.10218243305555558  25:-0.06488687178571431  26:-0.1902411155288461  27:-0.04815742398026315  28:0.19529178265202696  29:-0.14872959229166666  30:-0.011680312232142855
1  1:-0.25050605134615384  2:-0.21683755802631582  3:0.08546215790540539  4:0.001723716388888895  5:-0.07411551749999996  6:-0.32106766666666664  7:-0.17402494736842106  8:0.08516954054054052  9:0.08541900000000002  10:-0.08473414285714284  11:-0.05475234461538461  12:-0.23396093368421048  13:-0.10388587891891887  14:-0.16155838777777776  15:0.13303757142857142  16:-0.25390513988782054  17:-0.07368428121710525  18:-0.020673461942567563  19:-0.01664702631944444  20:0.0020823127678571457  21:-0.22139348076923077  22:-0.2530702105263158  23:0.07457007432432433  24:0.003484986111111119  25:0.14663379285714287  26:-0.2507905006570512  27:-0.20315207963815785  28:0.15275228913851346  29:-0.04642125631944448  30:-0.05625237508928568
1  1:-0.29579934750000003  2:-0.04528762907894735  3:0.024028971418918937  4:-0.05882752666666666  5:-0.14726937464285722  6:-0.27549833493589737  7:-0.03748677960526317  8:0.11604384628378374  9:-0.19455840972222208  10:-0.0317566517857143  11:0.06419045703525642  12:0.02660228351973684  13:-0.004749952753378402  14:-0.2549981715972222  15:0.010148965624999975  16:-0.22077322596153848  17:-0.11696170065789471  18:0.08235081925675675  19:-0.07448622916666664  20:-0.07295826607142859  21:-0.13494401642628207  22:-0.1499917014802631  23:-0.1849466499155405  24:-0.019088026041666647  25:0.0211901049107143  26:-0.35465786809294875  27:0.07473100628289472  28:-0.033060340320945944  29:-0.027403174930555545  30:0.019591710625000033
1  1:-0.3652578910416668  2:-0.19212268161184215  3:0.24493447900337834  4:-0.19262715006944442  5:0.005944361339285712  6:-0.3708299375  7:-0.08024888486842104  8:0.10873742736486487  9:-0.13212715972222228  10:0.12819420535714282  11:-0.166308159551282  12:-0.05039741171052629  13:-0.010823784256756723  14:0.004566986388888878  15:-0.02871358892857139  16:-0.29386573435897434  17:0.06500150315789473  18:-0.04566438702702695  19:-0.1218571877777778  20:0.3930075257142856  21:-0.221151061298077  22:-0.08453175411184215  23:0.10096120143581086  24:-0.19513394965277783  25:-0.07274222008928574  26:-0.5402508192948721  27:0.06009783013157897  28:0.13016848358108105  29:-0.2759683572222222  30:0.1766168725
1  1:-0.2950633926282052  2:-0.30320083881578946  3:0.2495270895270271  4:-0.054894097222222195  5:-0.09790120178571426  6:-0.33907536057692295  7:-0.21981389802631565  8:0.2158248733108107  9:-0.012850868055555582  10:-0.05207200892857144  11:-0.07755795591346153  12:0.09016103786184208  13:-0.029208576807432468  14:-0.1213373117361111  15:0.0727122141964285  16:-0.30643528365384615  17:-0.11053550328947366  18:0.18983642060810813  19:-0.11442386111111112  20:-0.0926506303571429  21:-0.269718513846154  22:-0.10443687578947367  23:0.02520228324324326  24:-0.16123273222222226  25:0.13320863999999993  26:-0.45616619822115395  27:-0.07739134108552637  28:0.25236814413851344  29:-0.18987330409722222  30:0.1318832520535714
1  1:-0.4200746221955127  2:-0.37288057319078954  3:0.3163170561655406  4:-0.005076699652777777  5:-0.15194657008928575  6:-0.3875328269230771  7:-0.4127090921052632  8:0.3796393040540538  9:0.14258344444444437  10:-0.2966704642857143  11:-0.6456195721153846  12:0.047492957236842145  13:0.2638967719594594  14:0.13315370833333337  15:-0.2166914446428571  16:-0.437201964246795  17:-0.516448971348684  18:0.34355094616554066  19:0.17932098062499996  20:-0.22281696151785702  21:-0.49479950647435883  22:-0.20004358171052627  23:0.2742787619594594  24:0.23937624416666667  25:-0.36200776464285706  26:-0.4466622564102563  27:-0.48884028947368424  28:0.4484082972972973  29:0.09588800000000001  30:-0.3242592571428571
1  1:-0.1811918974358974  2:-0.2979561315789474  3:0.07719159459459454  4:0.035819944444444494  5:0.09480199999999998  6:-0.256117467948718  7:-0.28207598684210516  8:0.08941638513513514  9:0.03583333333333333  10:0.04273982142857143  11:-0.38244273591346134  12:-0.12158505332236845  13:0.2797782708952702  14:-0.03434748687500002  15:-0.21984030366071416  16:-0.2836093866826922  17:-0.31011055819078936  18:0.2240412441385137  19:-0.09194438673611105  20:-0.159915949375  21:-0.24987864416666655  22:-0.2234659801315788  23:0.38180883060810816  24:-0.0555067136111111  25:-0.1721807574999999  26:-0.3908946597596153  27:-0.22408540029605256  28:0.5318386948141892  29:-0.31737704923611104  30:-0.07930586437499995
1  1:-0.4559898911698718  2:0.15552090759868423  3:-0.04643477815878375  4:0.011853732013888882  5:-0.06984441080357146  6:-0.47213320673076925  7:0.007477562500000043  8:0.11120303547297292  9:-0.07676500694444438  10:-0.10405765178571424  11:-0.04237035134615383  12:-0.12480654223684207  13:0.02467983222972971  14:0.019428927499999978  15:-0.046084046071428644  16:-0.18787452181089742  17:-0.11105554476973682  18:0.1063491040033784  19:-0.04307010423611111  20:-0.10368737151785712  21:-0.15471765591346154  22:-0.04620774766447366  23:-0.038824300456081075  24:0.007355361180555551  25:-0.015020512232142893  26:-0.10827708852564101  27:-0.08960513828947368  28:0.2166453781756757  29:-0.1433642280555555  30:-0.1481665417857143
1  1:-0.23163664929487182  2:-0.14987318802631583  3:0.025876926554054065  4:-0.116388115  5:0.28259006678571436  6:-0.23102433333333336  7:-0.13848784210526313  8:0.13123197297297304  9:-0.15975294444444443  10:0.23813471428571426  11:0.18527653275641023  12:0.15452416723684204  13:0.15868354547297292  14:0.2415499127777777  15:0.20109675250000003  16:-0.10879029288461539  17:-0.06730482486842104  18:0.08736968601351353  19:-0.11672364277777778  20:0.1148627225  21:-0.14653722834935898  22:-0.04773424963815789  23:0.017926143462837874  24:-0.017412399236111084  25:0.2719950691964287  26:-0.276589992323718  27:-0.2143811441118421  28:0.12003403508445945  29:-0.029981010486111077  30:0.1599827463392857
1  1:-0.2895371894871795  2:-0.126193462631579  3:0.03878730081081083  4:0.11218406222222223  5:-0.12698525857142856  6:-0.25937244230769235  7:-0.16485935526315793  8:0.15399943918918924  9:0.0009795555555555545  10:-0.09407860714285715  11:-0.12702611411858974  12:0.05073658615131577  13:-0.1724420088344594  14:-0.18961226256944438  15:-0.24524904008928564  16:-0.2599066587179487  17:-0.23121913368421065  18:0.12291185216216219  19:-0.32950281277777793  20:-0.08841027571428572  21:-0.2296627884615384  22:-0.037336131578947336  23:-0.0834661013513515  24:-0.019302374999999997  25:-0.05717180714285716  26:-0.40064454360576907  27:-0.0036809743749999877  28:0.15646470738175677  29:-0.06522300145833333  30:-0.1780220636607143
1  1:-0.6017374535897435  2:-0.11074287578947364  3:0.412608308918919  4:-0.13474938777777778  5:-0.20980749571428567  6:-0.5342817708333332  7:-0.1550553453947368  8:0.4195961570945945  9:-0.2097727430555555  10:-0.1831762946428571  11:-0.04649902642628212  12:-0.00243365753289473  13:0.054010192787162126  14:-0.41566251659722214  15:0.08850378848214284  16:-0.6592978615544873  17:0.006375542730263154  18:0.2643051411655405  19:-0.2861090007638889  20:0.053968229910714274  21:-0.35783090666666645  22:0.014385717894736805  23:0.18839933297297295  24:-0.3647988844444443  25:0.052886154285714325  26:-0.4460320910416668  27:-0.08407977371710525  28:0.3136571425168918  29:-0.34951461256944444  30:0.1332099970535715
1  1:-0.5147766253846157  2:-0.016037552105263166  3:0.16606221702702706  4:-0.035566479444444445  5:-0.12937546999999996  6:-0.46067015384615373  7:-0.0004671578947368539  8:0.07264140540540542  9:0.035279333333333315  10:-0.18173542857142858  11:0.0791865192307692  12:-0.129669802631579  13:0.13636916891891895  14:-0.05905370833333334  15:0.10912012142857144  16:-0.4793744539102563  17:0.14115926565789472  18:0.011487959256756712  19:-0.06401339055555548  20:-0.08421303035714287  21:-0.2706941710897435  22:-0.2477336419736841  23:0.36695048060810814  24:-0.19093787194444445  25:-0.02354906464285714  26:-0.3005774358974359  27:-0.04499528947368417  28:0.14905608108108098  29:-0.22724058333333325  30:-0.1890525428571429
1  1:-0.2747332859615384  2:0.11962447223684214  3:-0.09913392182432434  4:-0.048415182222222214  5:-0.1120564132142857  6:-0.15291489743589745  7:0.053460736842105255  8:-0.06178737837837837  9:-0.08891511111111114  10:-0.012830142857142852  11:-0.018099947580128218  12:0.24762492338815786  13:-0.29311015248310796  14:0.05677610215277778  15:-0.15022627508928565  16:-0.18999471314102573  17:-0.026838101973684216  18:-0.07025997804054049  19:-0.07695925694444443  20:0.3191034124999998  21:-0.08230367988782052  22:0.19810161430921044  23:-0.1521092850506757  24:-0.05821458506944446  25:-0.17767002008928576  26:-0.22127907282051276  27:0.06248382421052632  28:-0.00926099783783779  29:-0.08025373222222217  30:-0.01574807428571425
1  1:-0.439748544375  2:0.1944270891776315  3:-0.018506449104729723  4:-0.021675660347222202  5:-0.11285496508928572  6:-0.4035157836538461  7:0.13853858881578948  8:-0.03683315371621624  9:-0.034307493055555555  10:-0.10105322321428571  11:0.32190951019230774  12:0.061115884078947344  13:-0.3959199839864866  14:-0.3351988822222224  15:-0.2900495360714287  16:-0.2701660501442309  17:0.2226590424671052  18:-0.14107689505067567  19:0.0021187931249999886  20:-0.01982574794642857  21:-0.17517758142628206  22:0.11264978483552633  23:-0.1362206439695946  24:-0.10308381465277787  25:-0.08738917080357146  26:-0.5633571660416669  27:0.39250417891447387  28:-0.209300855456081  29:0.0812479429861111  30:-0.18801947151785717
1  1:-0.3336282002564102  2:-0.04936030578947369  3:0.0033271235135134704  4:-0.04536321777777777  5:-0.023163078571428596  6:-0.34307455288461525  7:-0.09407118750000001  8:0.045939589527026994  9:0.02368499305555556  10:-0.06182750892857144  11:-0.25848898116987185  12:-0.16275848437499996  13:0.27986011359797286  14:-0.0950802899305556  15:-0.07993595223214285  16:-0.158319406474359  17:-0.15873070144736837  18:0.01250551736486489  19:-0.08169479333333332  20:-0.07480282464285713  21:-0.24847968591346153  22:-0.20649602700657893  23:0.22258756819256748  24:-0.04671275006944447  25:-0.022486117946428564  26:-0.37768301232371787  27:-0.2543799687171052  28:0.21135522994932426  29:0.026466406319444427  30:-0.06384849223214276
1  1:-0.42523977065705126  2:-0.1836991549013159  3:0.3706006508952703  4:-0.09026619715277778  5:-0.27940122866071426  6:-0.41524743749999987  7:-0.16270822697368417  8:0.4087704679054055  9:-0.12380618749999996  10:-0.34181265178571413  11:-0.11007807794871792  12:-0.2656056915789472  13:-0.09339793837837836  14:-0.09112296555555553  15:0.3170719314285715  16:-0.2946082023237178  17:-0.17168999753289474  18:0.21804807305743235  19:-0.053120741319444435  20:-0.07447918080357144  21:-0.24864728155448715  22:-0.18745345424342097  23:0.2154888252195946  24:-0.21608976729166673  25:0.013175303482142842  26:-0.4449975166826923  27:-0.14567447569078945  28:0.2081500938682433  29:-0.1583534146527778  30:-0.006433565089285739
1  1:-0.30225810134615405  2:-0.2438590817105263  3:0.25958280520270277  4:-0.08235171555555554  5:-0.06875020607142858  6:-0.22751510416666676  7:-0.2120221217105264  8:0.18376237331081074  9:-0.11273038194444446  10:-0.0800473660714286  11:-0.3562174441666667  12:-0.006177888026315809  13:0.009995460337837797  14:-0.2729679636111111  15:0.18364580392857138  16:-0.14511856129807693  17:-0.18150310608552633  18:0.07624516089527025  19:-0.06852912673611111  20:-0.02906139508928571  21:-0.22392676923076926  22:-0.19438047368421052  23:0.20056148648648656  24:-0.10729388888888886  25:0.11334299999999999  26:-0.34259612923076926  27:-0.18997667578947366  28:0.1974930724324324  29:-0.07982441555555556  30:-0.11035016571428571
1  1:-0.5546693705288461  2:0.27335296707236845  3:-0.09991288383445945  4:-0.07569684798611113  5:0.004272976339285746  6:-0.43659808333333333  7:0.23288432894736824  8:-0.054155290540540545  9:-0.12610405555555554  10:0.03840482142857145  11:0.43288283198717936  12:0.40911741434210536  13:0.010792111959459467  14:0.092408415  15:-0.10271187749999997  16:-0.8908125737339742  17:0.594153965756579  18:-0.3399766723479728  19:0.21616750548611108  20:0.0016951627678572073  21:-0.23203618589743585  22:0.5232903684210527  23:-0.28082916891891885  24:0.11870915277777777  25:-0.3178464928571427  26:-0.5971726553846154  27:0.3736448336842104  28:-0.31225312648648657  29:0.2292237044444444  30:-0.20956070285714293
1  1:-0.7254597968108977  2:0.4265057993092107  3:-0.3246370088344595  4:0.22825333465277778  5:-0.05971087508928575  6:-0.7106856169871791  7:0.40296406249999994  8:-0.36840046452702696  9:0.26356892361111106  10:-0.14993022321428565  11:0.04235414613782054  12:-0.07997657832236842  13:-0.08344016829391886  14:-0.37232058062499984  15:0.08906747276785718  16:-0.6537235817948714  17:0.30076845315789463  18:-0.24830563972972958  19:0.1293456483333334  20:-0.0982887557142857  21:-0.3772162592307693  22:0.24307189157894735  23:-0.22903045756756762  24:-0.0990567205555555  25:0.16424415857142857  26:-0.6498496980929485  27:0.4118156900986843  28:-0.2515114541047296  29:-0.014416771597222223  30:0.09160776062500002
1  1:-0.21365246256410259  2:-0.10067040210526314  3:0.08959716432432435  4:-0.09244792666666662  5:0.18205798857142855  6:-0.158476860576923  7:-0.15010881907894733  8:0.01546513006756758  9:-0.04159681250000001  10:0.09707527678571426  11:0.057415776858974345  12:-0.0014087948684210702  13:0.011800313310810813  14:-0.07880058361111113  15:0.03205069964285715  16:-0.09481976820512822  17:-0.04973196105263157  18:0.056270203243243215  19:-0.042156056666666636  20:0.03732764571428571  21:-0.14765975963141026  22:-0.12268382240131577  23:0.12033759184121622  24:-0.07086176951388885  25:0.13061099276785718  26:-0.10837223719551278  27:-0.2980168158223684  28:0.0008928350844594374  29:0.031422213125  30:0.09642103991071427
1  1:-0.1385960628846154  2:-0.1572757172368421  3:0.15655327547297296  4:-0.18212818361111108  5:-0.051725333214285726  6:-0.12032955288461533  7:-0.09402789802631578  8:-0.011104532094594544  9:0.035047423611111156  10:-0.05861358035714281  11:0.11818933564102561  12:-0.3165753242105264  13:-0.11182528729729731  14:-0.16229467888888888  15:0.01104449571428572  16:-0.2803471117948718  17:0.02213541789473684  18:-0.02473095891891897  19:0.08284957111111112  20:0.18501498285714285  21:-0.06390231770833332  22:-0.20274954687500002  23:0.09280042103040535  24:-0.04093010937499998  25:0.03780712633928572  26:-0.2059758850160256  27:0.008874545230263146  28:-0.1309328391047297  29:0.047315178819444505  30:-0.01984727008928568
