1  1:-0.37637005386217953  2:0.2546600098355262  3:-0.2766436088344596  4:0.04698907145833334  5:-0.04564686651785715  6:0.020402666066176467  7:-0.06769279028409095  8:-0.3511259759615384  9:0.15102102302631576  10:-0.0517348429054054  11:-0.08669936805555555  12:-0.02959258035714285  13:0.052555047794117626  14:-0.10341337689393935  15:0.01631488455128207  16:0.09722931171052634  17:-0.13905245560810808  18:0.11008395666666665  19:0.10978141107142855  20:0.09751672602941176  21:0.16630078583333335  22:-0.3428541719391026  23:0.01909082273026313  24:0.16349185562500002  25:-0.32986083187500015  26:0.3080060591964284  27:-0.11813026716911763  28:-0.21535206179924246  29:-0.1588393733333333  30:0.15495958631578946  31:-0.2582938291891892  32:0.08360309333333332  33:0.028844731428571396  34:0.18788286588235292  35:0.09052807515151512  36:-0.4793204198076923  37:0.14779178697368414  38:0.06030811304054056  39:-0.15589970944444442  40:-0.06716731749999998  41:0.1434704872058824  42:-0.2175309790151516
1  1:-0.5261134892467948  2:0.29229463391447374  3:-0.29995907478040534  4:0.1994866347916667  5:-0.1850288908035714  6:0.18180292988970584  7:-0.07539297619318186  8:-0.45293092948717956  9:0.27860230263157887  10:-0.27182888513513515  11:0.18478333333333333  12:-0.1553351785714286  13:0.05685036764705881  14:-0.08854905303030303  15:0.25668605769230773  16:-0.17744684210526315  17:-0.2021294797297295  18:-0.07103423611111107  19:-0.0915025357142857  20:-0.12316714705882352  21:0.3091337803030303  22:-0.6397898083493588  23:0.25584102430921063  24:-0.1964669885641892  25:0.04547535548611112  26:-0.1369419608035714  27:0.03238199033088233  28:0.1911569142613637  29:-0.21319195142628203  30:0.12000113194078944  31:-0.205487023429054  32:0.006630009097222227  33:-0.07490439794642857  34:-0.03218301055147051  35:0.04402943971590907  36:-0.4807907548717948  37:0.26222049789473684  38:-0.33344840324324326  39:0.13400182333333338  40:-0.10103992000000002  41:0.17899977529411762  42:-0.019522075151515206
1  1:-0.46161165955128186  2:-0.21929200249999992  3:0.46250382385135164  4:-0.2868594052777777  5:-0.15891874178571416  6:0.3603362975  7:-0.20208274871212117  8:-0.43767161698717955  9:-0.23512200328947366  10:0.4402755624999999  11:-0.17117707638888885  12:-0.296474651785714  13:0.46554240073529396  14:-0.27306148295454535  15:-0.020777775785256452  16:-0.18938903319078954  17:0.07790290832770272  18:0.01343889104166666  19:0.06762287491071428  20:-0.18307286937499997  21:-0.004118048162878842  22:-0.5071813117948716  23:-0.07356505052631582  24:0.35052845729729726  25:-0.23955358999999993  26:-0.21572112000000007  27:0.1862882658823529  28:0.049290978181818206  29:-0.3446795416826923  30:-0.13346700792763153  31:0.18563742765202706  32:-0.22188308965277773  33:0.0989915506250001  34:0.011668113125000032  35:-0.09802291679924245  36:-0.4460970545032051  37:-0.06707156450657888  38:0.05431188913851352  39:0.03166448326388885  40:-0.025425517946428614  41:0.05214224033088238  42:-0.0624756948295454
1  1:-0.42990988083333337  2:0.16435406434210528  3:-0.2849735420945945  4:0.4658815566666667  5:-0.3146523546428572  6:0.1450241495588236  7:-0.15388727477272726  8:-0.2978516682692307  9:0.05129973355263157  10:-0.20780716722972983  11:0.3154058958333332  12:-0.11555622321428569  13:0.05905866544117648  14:-0.12419478598484847  15:0.11103249024038458  16:-0.09643219503289474  17:-0.012645668023648641  18:0.006591419513888905  19:-0.015671697232142862  20:-0.07026151569852941  21:-0.10010939816287878  22:-0.16957975826923075  23:-0.13814623934210524  24:-0.11601825858108103  25:0.22922177805555569  26:-0.004896044642857135  27:-0.06710464955882353  28:-0.11097641992424238  29:-0.03316309937499999  30:-0.10691799542763161  31:-0.07289604802364864  32:0.2531032742361111  33:-0.11611319866071426  34:-0.08553468099264705  35:-0.12962010770833332  36:-0.22707316809294872  37:-0.026678363453947335  38:0.03614622521959462  39:0.1326272077083332  40:-0.2223042108035714  41:0.0628646519485294  42:-0.011486778465909054
1  1:-0.38213421929487196  2:0.009668061710526357  3:-0.1475589947972973  4:0.2069093163888889  5:-0.14293736321428568  6:-0.15246508720588234  7:0.035285566136363695  8:-0.3456615384615384  9:0.04374736842105267  10:-0.17194594594594595  11:0.11241944444444446  12:0.045762857142857195  13:-0.21624705882352938  14:0.11187272727272729  15:-0.06681618051282052  16:0.06186918210526316  17:-0.09792943027027025  18:-0.09707665999999998  19:0.029828457142857142  20:-0.0844056482352941  21:-0.007855663030303021  22:-0.388050985400641  23:0.10599533062500002  24:-0.18402632951013514  25:-0.046180643680555564  26:0.11263237848214287  27:-0.15224378922794113  28:0.21135137986742428  29:-0.2534867215544873  30:0.10495969654605267  31:-0.06981943369932431  32:-0.07037743229166667  33:0.014105644196428553  34:-0.07279983363970587  35:-0.03477030255681817  36:-0.49125019488782073  37:0.20005233680921056  38:-0.23554233991554052  39:0.06265065618055554  40:0.0824983949107143  41:-0.1415918699632353  42:0.11352174532196968
1  1:-0.6052719737339743  2:0.17005412036184211  3:0.017485385084459494  4:-0.17152606118055552  5:0.19053312562500002  6:-0.12854908613970586  7:0.05791990138257579  8:-0.5408574423076923  9:0.13106656578947368  10:0.05902727702702699  11:-0.14330377777777778  12:0.2178761071428571  13:-0.3097126911764706  14:0.20009146212121207  15:-0.13485673820512822  16:-0.13153534947368425  17:-0.1830356640540541  18:0.19608910944444446  19:0.021571690000000008  20:0.03403268411764701  21:-0.2471676918181819  22:-0.6536017905288464  23:0.09241897865131578  24:-0.03655394978040539  25:-0.10099667979166665  26:0.16658054276785714  27:-0.666444481875  28:0.5550643465340908  29:-0.36011323717948723  30:0.015820881578947385  31:-0.02618875  32:0.0864667222222222  33:0.27653474999999994  34:-0.21327688235294118  35:-0.05110123484848483  36:-0.5683517450160256  37:0.1930725503618421  38:-0.04074183761824326  39:-0.13687522840277777  40:0.3122958341964285  41:-0.43791491496323537  42:0.4329724965340908
1  1:-0.40445323796474364  2:-0.026384772006578943  3:-0.02947598829391895  4:0.12858547854166671  5:0.021354871339285722  6:0.06178957253676472  7:-0.1562664496780303  8:-0.37809002564102523  9:-0.01072847368421053  10:-0.08538602702702701  11:0.04194544444444444  12:0.1011418571428571  13:0.12144394117647052  14:-0.31232657575757555  15:-0.25742026596153833  16:0.14290626723684213  17:-0.05634705722972968  18:0.10149220583333332  19:0.29036343821428573  20:-0.05005383191176467  21:-0.13473170022727265  22:-0.537452504423077  23:0.24836077776315774  24:-0.2972896802027028  25:0.2972087252777776  26:-0.15165513035714273  27:0.06227823426470591  28:-0.13947329871212122  29:-0.28542167322115386  30:0.13200167667763174  31:-0.11967207545608097  32:0.457474661875  33:0.13132871919642858  34:0.18071756297794134  35:-0.19988079058712113  36:-0.5739954980128206  37:0.29268952776315804  38:-0.2828971599324323  39:0.20446848916666685  40:-0.1070650832142857  41:0.13760545338235294  42:-0.0873067562878788
1  1:-0.17119395142628208  2:-0.13641223055921056  3:0.04167951711148649  4:-0.2630664311805556  5:0.18510484133928573  6:0.16439195121323527  7:-0.13374240346590904  8:-0.14809503205128202  9:-0.09861875  10:0.0053623310810810764  11:-0.2689  12:0.20036339285714286  13:0.1465599264705883  14:-0.04531723484848486  15:-0.3066102520673076  16:-0.22030195884868414  17:0.44671951170608104  18:-0.1835921020138888  19:-0.017459487232142877  20:-0.05025543187499999  21:-0.004331008768939455  22:-0.12051528091346156  23:-0.12159627398026315  24:-0.13964564572635138  25:-0.18058445409722226  26:0.46165868205357147  27:0.039021482095588256  28:-0.14075536558712126  29:-0.18453974519230765  30:-0.21726433223684205  31:0.13426554222972978  32:-0.2182645694444444  33:0.05921568392857148  34:0.31837898897058825  35:-0.19224654356060605  36:-0.16218598540064097  37:-0.13913769503289475  38:-0.04340951869932434  39:-0.18949347701388886  40:0.16171390491071433  41:0.23398517327205884  42:-0.07792591179924242
1  1:-0.3732120948878204  2:0.02642010391447371  3:-0.0797791804560811  4:0.08784985270833336  5:-0.11115998437499999  6:0.42497913812499993  7:-0.4983271766477273  8:-0.49924258974358965  9:0.1484465263157894  10:-0.2668749459459459  11:0.29333738888888883  12:-0.2367115714285715  13:0.4371254117647059  14:-0.4757965757575756  15:0.08127374165064102  16:-0.035441009243421064  17:0.038181333057432446  18:0.010332148541666641  19:-0.11383629580357141  20:0.08041859547794117  21:0.03924973547348485  22:-0.11963966386217957  23:-0.08820156003289477  24:0.054319245354729706  25:-0.02771460590277782  26:-0.04223210223214285  27:0.021579820772058823  28:-0.04533066619318182  29:0.010133622419871782  30:-0.0022846368750000364  31:-0.12031293315878379  32:-0.11747864659722225  33:-0.12904472437500009  34:0.1672163410661765  35:-0.03487481604166668  36:-0.13471573237179482  37:0.007626930921052593  38:0.010296298986486487  39:-0.03869095138888888  40:-0.02621249464285713  41:0.13317493014705883  42:-0.07348383143939397
1  1:-0.22999208847756414  2:-0.1757211072697368  3:0.23700004521959456  4:-0.30449703131944444  5:-0.09932020937499998  6:0.3788190160661764  7:-0.2825772228598485  8:-0.27846230929487176  9:-0.2929377006578947  10:0.48925918412162145  11:-0.4132177152777777  12:-0.14362022321428572  13:0.5323908713235292  14:-0.2676436496212121  15:-0.06309219911858978  16:-0.04044183305921053  17:0.16955606630067566  18:0.1754988107638888  19:0.061019415624999976  20:-0.012850344669117648  21:0.08816061789772725  22:-0.043843232708333325  23:-0.10593313424342106  24:0.17047917630067572  25:-0.1558162792361111  26:-0.18076930437500002  27:0.1185930498897059  28:-0.03652604331439394  29:-0.10416468903846159  30:-0.009816740657894757  31:0.14165147790540536  32:-0.10218243305555558  33:-0.06488687178571431  34:0.12663859455882354  35:-0.14344222143939395  36:-0.1902411155288461  37:-0.04815742398026315  38:0.19529178265202696  39:-0.14872959229166666  40:-0.011680312232142855  41:0.2592118313602942  42:-0.1945576830113636
1  1:-0.25050605134615384  2:-0.21683755802631582  3:0.08546215790540539  4:0.001723716388888895  5:-0.07411551749999996  6:0.11630814220588237  7:-0.1818592762878788  8:-0.32106766666666664  9:-0.17402494736842106  10:0.08516954054054052  11:0.08541900000000002  12:-0.08473414285714284  13:0.13995047058823532  14:-0.1399567575757576  15:-0.05475234461538461  16:-0.23396093368421048  17:-0.10388587891891887  18:-0.16155838777777776  19:0.13303757142857142  20:-0.12560521882352943  21:-0.17140659030303027  22:-0.25390513988782054  23:-0.07368428121710525  24:-0.020673461942567563  25:-0.01664702631944444  26:0.0020823127678571457  27:0.1415250320955882  28:0.0047352374431818235  29:-0.22139348076923077  30:-0.2530702105263158  31:0.07457007432432433  32:0.003484986111111119  33:0.14663379285714287  34:-0.12007583823529411  35:-0.13660671969696966  36:-0.2507905006570512  37:-0.20315207963815785  38:0.15275228913851346  39:-0.04642125631944448  40:-0.05625237508928568  41:-0.02138208981617645  42:-0.04093942210227275
1  1:-0.29579934750000003  2:-0.04528762907894735  3:0.024028971418918937  4:-0.05882752666666666  5:-0.14726937464285722  6:-0.06533869014705883  7:0.2672969009848485  8:-0.27549833493589737  9:-0.03748677960526317  10:0.11604384628378374  11:-0.19455840972222208  12:-0.0317566517857143  13:-0.12250721691176464  14:0.3012934715909091  15:0.06419045703525642  16:0.02660228351973684  17:-0.004749952753378402  18:-0.2549981715972222  19:0.010148965624999975  20:-0.1724321537867647  21:-0.09451663952651512  22:-0.22077322596153848  23:-0.11696170065789471  24:0.08235081925675675  25:-0.07448622916666664  26:-0.07295826607142859  27:-0.1892678639705882  28:0.01591041098484847  29:-0.13494401642628207  30:-0.1499917014802631  31:-0.1849466499155405  32:-0.019088026041666647  33:0.0211901049107143  34:-0.05690424540441175  35:-0.031462173768939415  36:-0.35465786809294875  37:0.07473100628289472  38:-0.033060340320945944  39:-0.027403174930555545  40:0.019591710625000033  41:-0.18140778922794118  42:0.10361643214015148
1  1:-0.3652578910416668  2:-0.19212268161184215  3:0.24493447900337834  4:-0.19262715006944442  5:0.005944361339285712  6:0.08307168444852939  7:-0.013214155435606069  8:-0.3708299375  9:-0.08024888486842104  10:0.10873742736486487  11:-0.13212715972222228  12:0.12819420535714282  13:-0.05026354044117649  14:-0.08584955871212123  15:-0.166308159551282  16:-0.05039741171052629  17:-0.010823784256756723  18:0.004566986388888878  19:-0.02871358892857139  20:0.03476979455882352  21:0.005343393712121211  22:-0.29386573435897434  23:0.06500150315789473  24:-0.04566438702702695  25:-0.1218571877777778  26:0.3930075257142856  27:-0.19527047176470586  28:-0.10708940848484848  29:-0.221151061298077  30:-0.08453175411184215  31:0.10096120143581086  32:-0.19513394965277783  33:-0.07274222008928574  34:0.11643562959558829  35:0.09207442850378787  36:-0.5402508192948721  37:0.06009783013157897  38:0.13016848358108105  39:-0.2759683572222222  40:0.1766168725  41:0.043452614264705904  42:-0.08589597931818184
1  1:-0.2950633926282052  2:-0.30320083881578946  3:0.2495270895270271  4:-0.054894097222222195  5:-0.09790120178571426  6:0.0793660625  7:-0.07873892992424243  8:-0.33907536057692295  9:-0.21981389802631565  10:0.2158248733108107  11:-0.012850868055555582  12:-0.05207200892857144  13:-0.03957049632352942  14:0.06186633522727263  15:-0.07755795591346153  16:0.09016103786184208  17:-0.029208576807432468  18:-0.1213373117361111  19:0.0727122141964285  20:-0.1913677223161765  21:0.027067511685606033  22:-0.30643528365384615  23:-0.11053550328947366  24:0.18983642060810813  25:-0.11442386111111112  26:-0.0926506303571429  27:0.028862687500000015  28:-0.029285937499999998  29:-0.269718513846154  30:-0.10443687578947367  31:0.02520228324324326  32:-0.16123273222222226  33:0.13320863999999993  34:-0.02242264823529413  35:-0.12874888121212122  36:-0.45616619822115395  37:-0.07739134108552637  38:0.25236814413851344  39:-0.18987330409722222  40:0.1318832520535714  41:-0.0132192848161765  42:-0.1938207436174243
1  1:-0.4200746221955127  2:-0.37288057319078954  3:0.3163170561655406  4:-0.005076699652777777  5:-0.15194657008928575  6:0.011991250919117638  7:0.26296136410984855  8:-0.3875328269230771  9:-0.4127090921052632  10:0.3796393040540538  11:0.14258344444444437  12:-0.2966704642857143  13:-0.032770632352941205  14:0.3175126742424241  15:-0.6456195721153846  16:0.047492957236842145  17:0.2638967719594594  18:0.13315370833333337  19:-0.2166914446428571  20:-0.021521753676470592  21:0.45856010037878775  22:-0.437201964246795  23:-0.516448971348684  24:0.34355094616554066  25:0.17932098062499996  26:-0.22281696151785702  27:-0.08070117672794119  28:0.18184090410984852  29:-0.49479950647435883  30:-0.20004358171052627  31:0.2742787619594594  32:0.23937624416666667  33:-0.36200776464285706  34:0.024131362794117622  35:0.4551452449242424  36:-0.4466622564102563  37:-0.48884028947368424  38:0.4484082972972973  39:0.09588800000000001  40:-0.3242592571428571  41:-0.03015535294117646  42:0.2918269696969697
1  1:-0.1811918974358974  2:-0.2979561315789474  3:0.07719159459459454  4:0.035819944444444494  5:0.09480199999999998  6:-0.18791405882352943  7:0.12527648484848494  8:-0.256117467948718  9:-0.28207598684210516  10:0.08941638513513514  11:0.03583333333333333  12:0.04273982142857143  13:-0.1488878676470588  14:0.13708958333333343  15:-0.38244273591346134  16:-0.12158505332236845  17:0.2797782708952702  18:-0.03434748687500002  19:-0.21984030366071416  20:0.11578668297794115  21:-0.00957516376893943  22:-0.2836093866826922  23:-0.31011055819078936  24:0.2240412441385137  25:-0.09194438673611105  26:-0.159915949375  27:0.06507781077205883  28:0.23481628971590912  29:-0.24987864416666655  30:-0.2234659801315788  31:0.38180883060810816  32:-0.0555067136111111  33:-0.1721807574999999  34:0.14895662250000002  35:-0.014848736590909095  36:-0.3908946597596153  37:-0.22408540029605256  38:0.5318386948141892  39:-0.31737704923611104  40:-0.07930586437499995  41:0.2159671953308824  42:-0.16595935801136366
1  1:-0.4559898911698718  2:0.15552090759868423  3:-0.04643477815878375  4:0.011853732013888882  5:-0.06984441080357146  6:-0.059543021580882344  7:0.13125940335227276  8:-0.47213320673076925  9:0.007477562500000043  10:0.11120303547297292  11:-0.07676500694444438  12:-0.10405765178571424  13:0.059409694852941175  14:0.04576248674242426  15:-0.04237035134615383  16:-0.12480654223684207  17:0.02467983222972971  18:0.019428927499999978  19:-0.046084046071428644  20:-0.21263380779411759  21:0.027535513106060658  22:-0.18787452181089742  23:-0.11105554476973682  24:0.1063491040033784  25:-0.04307010423611111  26:-0.10368737151785712  27:0.04775535356617649  28:-0.02093169634469697  29:-0.15471765591346154  30:-0.04620774766447366  31:-0.038824300456081075  32:0.007355361180555551  33:-0.015020512232142893  34:-0.18413728849264702  35:0.09165935638257579  36:-0.10827708852564101  37:-0.08960513828947368  38:0.2166453781756757  39:-0.1433642280555555  40:-0.1481665417857143  41:-0.08613738132352941  42:0.016305328257575788
1  1:-0.23163664929487182  2:-0.14987318802631583  3:0.025876926554054065  4:-0.116388115  5:0.28259006678571436  6:-0.01569299514705883  7:-0.20042483810606063  8:-0.23102433333333336  9:-0.13848784210526313  10:0.13123197297297304  11:-0.15975294444444443  12:0.23813471428571426  13:-0.04154041176470583  14:-0.2672288787878787  15:0.18527653275641023  16:0.15452416723684204  17:0.15868354547297292  18:0.2415499127777777  19:0.20109675250000003  20:-0.013647692205882316  21:-0.04485245628787879  22:-0.10879029288461539  23:-0.06730482486842104  24:0.08736968601351353  25:-0.11672364277777778  26:0.1148627225  27:-0.03548129073529412  28:-0.07465421234848485  29:-0.14653722834935898  30:-0.04773424963815789  31:0.017926143462837874  32:-0.017412399236111084  33:0.2719950691964287  34:-0.10318985908088237  35:-0.07485128982954545  36:-0.276589992323718  37:-0.2143811441118421  38:0.12003403508445945  39:-0.029981010486111077  40:0.1599827463392857  41:0.03230325209558825  42:-0.30736432285984844
