0  1:-0.23669387065705136  2:-0.1414341627960527  3:-0.09567603288851353  4:-0.03996435895833337  5:0.2164554920535714  6:0.040047191654411736  7:-0.2185207836538462  8:-0.1414578585526316  9:-0.13344234290540538  10:-0.0214175625  11:0.17392727678571424  12:0.06900629779411767  13:-0.24744515399038464  14:-0.06005093713815788  15:0.030257906976351345  16:-0.0624838547916667  17:0.24782033848214288  18:-0.05683191790441174  19:-0.10931881641025644  20:-0.08632084421052633  21:-0.10506353297297301  22:0.021064084444444454  23:0.04487027428571427  24:0.16951345176470586  25:-0.23539117955128205  26:-0.12922923434210523  27:-0.02900306506756756  28:-0.11480439611111112  29:0.40496848964285714  30:-0.14696959161764706  31:-0.38157235078525636  32:-0.07038084042763154  33:-0.09985372478040538  34:-0.05600497562499994  35:0.19669068562500003  36:0.04515932694852948
0  1:-0.3337660700160256  2:-0.12755702924342105  3:-0.1647572295101351  4:0.3049302972916667  5:-0.17282912651785712  6:0.07654696150735295  7:-0.355414032051282  8:0.010896855263157887  9:-0.1632322094594595  10:0.28723475000000004  11:-0.2402031785714285  12:0.16913019117647063  13:-0.18591653339743588  14:0.14183128802631573  15:-0.12909492722972973  16:0.03359281916666665  17:-0.0938121232142857  18:0.02152762014705881  19:-0.4579611571955128  20:-0.06954728976973679  21:-0.15920418626689187  22:0.17808548201388882  23:-0.08029360437500002  24:0.1232775659191176  25:-0.2872165612980769  26:-0.02029569161184212  27:-0.21069312626689185  28:0.26033306076388896  29:0.02411406919642862  30:-0.04109114246323529  31:-0.40689704487179484  32:-0.056913973684210466  33:-0.09273479054054053  34:0.18455643055555562  35:-0.09393702142857137  36:0.09060732352941174
0  1:-0.5160609489743587  2:0.19138710473684215  3:-0.054835381891891924  4:-0.05598113166666664  5:0.009752975714285723  6:0.06842238941176473  7:-0.3903049294871795  8:0.12308159210526318  9:-0.14236356081081078  10:0.051415444444444444  11:-0.09983417857142857  12:0.2203122499999999  13:0.1974334525480769  14:0.07074407957236839  15:0.09314410535472971  16:-0.10059786256944442  17:-0.08735284151785713  18:-0.13660585746323528  19:-0.2927259834775642  20:0.15023473457236844  21:-0.2080794504560811  22:0.08364106743055556  23:-0.19230509366071427  24:0.23236211003676469  25:-0.13503982411858972  26:0.1487338478618421  27:0.008153998733108108  28:-0.22810676909722227  29:0.1012334299107143  30:-0.1771348409926471  31:-0.3600413930929487  32:0.12653156746710525  33:0.07035903062500001  34:-0.10645673256944438  35:0.02623921133928573  36:0.0177570475367647
0  1:-0.5327358523076925  2:0.25500844000000006  3:-0.15532017081081081  4:0.10380201777777781  5:0.08694324571428577  6:-0.3245261894117646  7:-0.3156263221153846  8:0.10900583881578951  9:-0.04333559966216216  10:0.030889409722222188  11:0.0883301339285714  12:-0.2597407169117646  13:0.4311518617948717  14:-0.16648798105263155  15:0.12871444945945945  16:-0.06232539611111111  17:-0.26070036714285705  18:-0.04194438352941175  19:-0.5287471951282051  20:0.282103552105263  21:-0.07432656837837834  22:0.052334993333333295  23:0.001806830000000056  24:-0.3939708252941175  25:-0.14792131219551288  26:0.02911080917763151  27:0.028274286435810814  28:0.1408059103472222  29:-0.03740211580357142  30:-0.21081433025735297  31:-0.45301215262820504  32:0.1032614485526316  33:-0.08429193939189188  34:0.025637667777777776  35:0.23106307535714277  36:-0.43141466808823525
0  1:-0.4312915206570512  2:0.14753424115131583  3:-0.10218959099662164  4:0.04390530701388887  5:-0.09124946794642856  6:0.11317597474264703  7:-0.28685423717948727  8:0.09707406578947371  9:-0.15976907432432433  10:0.07579191666666665  11:0.005266821428571397  12:0.057147455882352934  13:0.16011334455128207  14:-0.06446744407894735  15:-0.17846925506756756  16:0.06953416666666665  17:0.10612296250000003  18:-0.045908738970588246  19:-0.193153458349359  20:0.02971882628289475  21:-0.09806480275337841  22:-0.10014307229166668  23:-0.027320502946428585  24:-0.0146293920220588  25:-0.06063579950320518  26:0.0701049503618421  27:-0.15964117815878381  28:0.02349250493055558  29:-0.07327800223214283  30:0.06154154386029411  31:-0.18515938463141027  32:-0.025944452006578925  33:-0.12903132302364861  34:0.11906139645833336  35:0.05147352848214285  36:0.07857230356617645
0  1:-0.4949964026282051  2:0.07811186039473685  3:0.134150633581081  4:-0.23318470722222218  5:0.0028085782142857  6:0.26425523191176464  7:-0.3644951346153847  8:0.12080919736842106  9:-0.0674370472972973  10:-0.06553822222222223  11:-0.0782340357142857  12:0.20692613235294113  13:0.1390622830769231  14:-0.14232077157894737  15:-0.4308311751351351  16:-0.001065206666666664  17:0.07434267999999998  18:0.3689156305882353  19:-0.2801702900641025  20:0.056336450657894735  21:-0.06484497128378376  22:-0.10870129166666664  23:-0.31072736607142853  24:0.25584201102941173  25:-0.1850173705769231  26:0.0351778932894737  27:-0.21601270425675684  28:-0.024187255833333348  29:-0.09100373035714288  30:0.23475720985294116  31:-0.3970072282211539  32:0.05461822496710528  33:-0.05661014734797296  34:-0.03283038687499992  35:-0.1402340858035714  36:0.2330661013602941
0  1:-0.5351298273237182  2:0.09702692351973684  3:-0.1232708695101352  4:0.3421931302083333  5:-0.38146885580357137  6:0.195194677389706  7:-0.3878080528846153  8:0.07054728618421052  9:-0.10149742398648647  10:0.2099973958333333  11:-0.20479200892857144  12:0.08396185661764703  13:0.20853511857371793  14:-0.18595685069078946  15:-0.19511327842905402  16:-0.12037731256944444  17:-0.11647429794642855  18:-0.08348135231617645  19:-0.5471660005769231  20:-0.05355809328947365  21:-0.06417554236486488  22:0.20424973777777775  23:-0.26235916750000005  24:0.11869132691176472  25:-0.27875771104166663  26:0.004996651019736867  27:0.0014805258952703096  28:-0.04991719923611107  29:-0.13049042866071425  30:0.03564314533088241  31:-0.626457090528846  32:0.17001745694078957  33:-0.15451734099662157  34:0.2621325042361112  35:-0.2581925072321427  36:0.08434641224264709
0  1:-0.3711143571955127  2:-0.2449061910855263  3:0.15358926643581078  4:0.19871180979166664  5:-0.2979088629464284  6:0.009733749007352948  7:-0.3177950320512821  8:-0.08391348684210521  9:0.005546114864864872  10:0.19598541666666666  11:-0.1963894642857142  12:0.030343749999999958  13:0.27850351564102555  14:0.16054115842105274  15:-0.034451904594594636  16:-0.013283104444444452  17:0.3242008185714286  18:0.0965023811764706  19:-0.5968425958974359  20:0.17546341894736842  21:-0.2128065383783784  22:0.39975333444444433  23:-0.3709086514285716  24:0.22632779294117641  25:-0.24687827750000005  26:0.0014138988157894519  27:0.1383517738513514  28:0.03283556138888888  29:0.02887608964285714  30:-0.05214877602941177  31:-0.3403545962179489  32:-0.049008206710526324  33:0.04379419844594596  34:0.04813342750000002  35:-0.16065435607142853  36:0.030991309852941178
0  1:-0.6357863015384613  2:0.2568126284210526  3:-0.09075304000000003  4:-0.10591180111111113  5:0.2562417657142857  6:-0.3161528047058823  7:-0.6716403910256413  8:0.2088611710526316  9:-0.03563812837837838  10:-0.07566502777777777  11:0.2512545357142857  12:-0.3889776911764704  13:0.12179837019230765  14:0.07429400986842105  15:-0.14292722128378377  16:-0.09577663194444445  17:-0.2652081089285714  18:-0.09147028308823527  19:-0.38949384040064133  20:0.08611663088815791  21:0.03733103170608107  22:-0.08686633409722219  23:0.22032632491071433  24:-0.31403889496323534  25:-0.3110921936538462  26:0.23732900907894747  27:-0.2504304123648648  28:-0.021862228055555558  29:-0.08150861750000002  30:-0.13373884455882354  31:-0.5239069074519233  32:0.2930157590460526  33:-0.2909242411317568  34:-0.048857074652777804  35:0.05047884062499997  36:-0.32966415349264716
0  1:-0.5683438674519232  2:0.2234854990460527  3:-0.23149690923986488  4:0.12138228201388888  5:0.04438625062500001  6:-0.15001932672794122  7:-0.42437687339743574  8:0.0766703651315789  9:-0.10810004560810814  10:0.07012972916666667  11:0.011403419642857132  12:-0.1000295110294118  13:-0.14292719288461536  14:-0.03251916434210527  15:-0.01321045587837837  16:-0.08626596083333334  17:-0.13290008749999996  18:0.11441565779411762  19:-0.1808829141666666  20:-0.04339025407894738  21:0.021902345743243245  22:-0.019501755833333335  23:-0.03719427607142856  24:-0.06355115191176469  25:-0.23026362770833336  26:0.07931276154605267  27:-0.04196530586148648  28:-0.034443136041666655  29:-0.15544249008928568  30:0.11239321371323534  31:-0.4660757847596155  32:0.05606446220394737  33:0.0377229779222973  34:0.015589148680555573  35:-0.2709566386607143  36:0.2529235828308824
0  1:-0.33330284745192323  2:-0.006061223717105239  3:0.14387790467905398  4:-0.4491110334027779  5:0.23937019205357132  6:0.04582756680147061  7:-0.2960680272435898  8:-0.036928911184210524  9:0.20331421114864848  10:-0.41612145138888895  11:0.20072299107142852  12:0.07504835661764703  13:-0.10913884181089745  14:-0.09615500555921053  15:0.3843631144087837  16:0.1841451327083333  17:-0.07662385008928568  18:0.14336215488970583  19:-0.4590487910416668  20:-0.019392738848684216  21:0.29584084184121623  22:-0.5785340785416666  23:0.2990638499107142  24:0.15938221533088234  25:-0.2432073258974359  26:0.11238619157894734  27:0.21104292621621618  28:-0.15920331777777777  29:0.06998720428571427  30:0.10763307470588235  31:-0.41957221360576935  32:0.026362604967105237  33:0.18227479684121625  34:-0.34592277840277774  35:0.2001020434821429  36:0.17395374238970596
0  1:-0.2951184028205129  2:-0.21030076631578948  3:0.1908885262162163  4:-0.14724175944444443  5:0.15510423571428575  6:-0.1034593282352941  7:-0.167733078525641  8:-0.1803459243421052  9:0.0794517516891892  10:-0.10132077083333331  11:0.16658470535714287  12:-0.1350085404411764  13:0.0044884214743589656  14:0.017165009868421024  15:-0.07425490371621617  16:-0.20771090972222217  17:0.16495142678571428  18:0.0906572242647059  19:-0.16865205642628203  20:-0.1937247822697368  21:0.01732803846283784  22:-0.004643660486111101  23:0.12515643562499998  24:0.02302946606617647  25:-0.13082797642628208  26:-0.03260248319078947  27:-0.020949618023648663  28:-0.083057588125  29:0.11975189133928575  30:-0.15101520834558824  31:-0.33034692501602575  32:-0.014704594769736812  33:0.019973223597972968  34:-0.019462212569444422  35:0.06020604276785713  36:-0.1353834831985294
0  1:-0.4388274629647435  2:0.1843653418092106  3:-0.24790009234797286  4:0.1520181834027779  5:-0.129732149375  6:0.1695053813602942  7:-0.432776001602564  8:0.24105156249999998  9:-0.27053762668918907  10:0.20220989583333343  11:-0.1746755803571428  12:0.15486700367647058  13:-0.1431592257852564  14:0.06257308457236845  15:0.05721423940878376  16:0.3832707188194443  17:-0.24067727723214277  18:0.034044879889705906  19:-0.1427703569871795  20:-0.04923444328947368  21:0.02398192655405408  22:-0.1697605886111111  23:-0.23969672035714276  24:0.10634046955882351  25:-0.19265068270833333  26:0.0955067743092106  27:-0.11168580951013508  28:0.2033613638194445  29:-0.08085975723214288  30:0.15417586827205884  31:-0.2961475801442308  32:-0.08842991976973683  33:-0.08188080545608103  34:0.08704257076388885  35:-0.04397868723214285  36:0.07233996165441178
0  1:-0.3552512082692307  2:-0.08616898802631592  3:0.05354994952702701  4:0.025848687777777782  5:-0.19772339750000006  6:0.2915517842647058  7:-0.3196219551282051  8:-0.08939506578947369  9:-0.06945658783783784  10:0.11706458333333335  11:-0.045832321428571465  12:0.2185591911764706  13:-0.0964110317948718  14:-0.20862325473684198  15:-0.05220453837837837  16:0.05415528999999995  17:0.010525839999999956  18:0.09618110470588234  19:-0.14574706724358974  20:-0.07798985381578948  21:-0.03646816128378379  22:0.08981359194444444  23:-0.060830634642857144  24:0.12107401367647057  25:-0.10472427322115377  26:-0.05555506674342105  27:0.011702238057432453  28:-0.168961300625  29:-0.1634840208035714  30:0.23380815856617645  31:-0.1447653315544872  32:-0.04665861148026316  33:-0.03704140383445948  34:-0.08337960895833334  35:-0.03808705580357141  36:0.10030645121323527
0  1:-0.25016285826923085  2:-0.11848857355263155  3:0.026952098175675687  4:-0.03783689555555553  5:0.10423006964285715  6:0.04103131955882351  7:-0.1589645128205128  8:0.006987052631578948  9:0.011155999999999961  10:-0.046396222222222214  11:0.06607485714285712  12:0.005613058823529422  13:0.1353865173717949  14:0.08668409092105266  15:-0.05484636668918917  16:0.09439842944444446  17:-0.17011159607142856  18:-0.3983399642647059  19:-0.2418259356410257  20:0.07056825842105263  21:-0.008300126216216234  22:-0.17203040444444445  23:0.18707121571428575  24:-0.11987559823529417  25:-0.09283392027243588  26:0.0016724629934210943  27:0.03026107981418923  28:0.07154175173611112  29:0.054068797767857175  30:-0.15820930422794113  31:-0.2980878783493591  32:0.01847041154605264  33:0.0065004056250000004  34:-0.07379363256944445  35:0.22593875205357133  36:-0.13758655025735295
0  1:-0.40218752963141025  2:-0.1285061581907895  3:0.2421690718412161  4:-0.16090553048611111  5:-0.10534131651785714  6:0.30948969091911765  7:-0.3815403349358975  8:-0.14178272697368424  9:0.3440271841216214  10:-0.17436922916666672  11:-0.18777258035714292  12:0.37590034191176447  13:0.12284624993589745  14:0.04184014197368421  15:0.037948936283783735  16:-0.0073608363888888655  17:0.20895006964285712  18:0.08496485985294117  19:-0.4181353302724358  20:0.06085472930921052  21:0.048417965760135094  22:0.04176401118055553  23:-0.37756398294642857  24:0.4972463850367647  25:-0.2585653173237179  26:0.08759783944078954  27:0.1474281540033784  28:-0.16362102298611111  29:-0.01986741866071427  30:0.08302933959558823  31:-0.3318337243589743  32:0.05441751315789476  33:-0.023909939189189156  34:0.014535597222222224  35:-0.15562469285714278  36:0.21347026470588237
0  1:-0.21180010001602567  2:-0.15186548555921048  3:-0.07432780005067567  4:-0.08571985076388887  5:0.024352789196428595  6:0.014180413860294117  7:-0.38185769391025637  8:-0.1241405953947368  9:-0.13960500506756757  10:-0.13968292361111104  11:0.2218942053571428  12:-0.012307731617647096  13:-0.20653904237179482  14:-0.17459641592105263  15:0.12978049979729725  16:-0.06614078638888893  17:-0.06475995892857145  18:-0.09841538720588243  19:-0.1159229170673077  20:0.06057712088815789  21:-0.11927502491554053  22:-0.16292172048611112  23:0.13604352276785714  24:0.012787997242647058  25:-0.21054737899038464  26:-0.2846133206907893  27:0.14441021170608107  28:0.007139807013888892  29:-0.12347387723214286  30:-0.006092492904411791  31:-0.24249344616987187  32:-0.09140690463815788  33:0.12818691278716215  34:-0.09918022784722229  35:-0.03658859723214284  36:0.01213494253676469
0  1:-0.27272036411858974  2:-0.1578762006907895  3:-0.007648775726351373  4:-0.037608607708333346  5:0.06942745491071428  6:0.09105231753676471  7:-0.271485642628205  8:-0.1005040164473684  9:0.02552735979729732  10:0.030527076388888883  11:0.07055034821428575  12:0.038364033088235314  13:-0.012916467964743578  14:-0.2746693625328946  15:-0.008256604104729708  16:0.036819983958333365  17:0.07489072133928568  18:0.06722315430147055  19:-0.23301806796474367  20:-0.16536561779605266  21:0.03768760940878376  22:-0.022324585486111118  23:-0.2493060236607143  24:-0.03927394128676474  25:-0.24254576732371802  26:-0.20583761121710523  27:0.03951459657094592  28:-0.038784272986111146  29:0.10722086276785711  30:-0.06348626922794122  31:-0.32908673647435893  32:-0.0822363630263158  33:-0.006190288310810804  34:0.0690732086111111  35:-0.00667961035714286  36:-0.06772263338235295
0  1:-0.45316622698717934  2:-0.025068810657894663  3:-0.1854055583108108  4:0.363482315  5:-0.35062799035714287  6:0.14974768632352942  7:-0.4204724375000001  8:0.03762637828947371  9:-0.22333899155405404  10:0.33179054861111096  11:-0.28438700892857144  12:0.2024575625  13:-0.28066947282051274  14:-0.4567542389473683  15:0.13329822378378395  16:-0.029271693333333373  17:-0.08906203428571438  18:0.023962163529411787  19:-0.6600116053846156  20:0.04786330210526317  21:-0.31806962513513515  22:0.5739419183333334  23:-0.5372961014285714  24:0.18045560705882355  25:-0.4610818980128206  26:-0.19289582355263166  27:-0.031153682905405537  28:0.11756763083333327  29:-0.23380745178571435  30:0.03221265191176473  31:-0.6788127003205127  32:0.2607428190789474  33:-0.2823140591216216  34:0.44814986805555557  35:-0.4284757232142858  36:0.2974028272058824
0  1:-0.3072778541666667  2:-0.1257602269736842  3:0.04089423141891895  4:-0.06526749999999999  5:0.06741460535714287  6:-0.1326211875  7:-0.31200301442307676  8:-0.05075079276315787  9:0.1153636435810811  10:-0.1263009097222222  11:0.10625134821428572  12:-0.13856206985294106  13:0.0019112400000000462  14:0.025481750526315797  15:-0.003675095135135114  16:-0.2216129155555555  17:0.05371816000000003  18:-0.04089525999999999  19:-0.346731678349359  20:-0.03017809174342112  21:0.17094549413851348  22:-0.12829710895833332  23:-0.11847865080357141  24:0.11024452547794113  25:-0.193579327948718  26:-0.030259507368421066  27:-0.10225214783783784  28:-0.10676251277777783  29:0.3215389328571428  30:-0.10042707470588241  31:-0.4294597980929488  32:0.11825396641447371  33:-0.11387736153716214  34:-0.10679111465277778  35:0.2911755099107143  36:-0.2606877876102941
0  1:-0.1365034052724359  2:-0.18165716213815802  3:-0.119803369375  4:0.1067426132638889  5:0.19636927133928572  6:-0.1727570348161765  7:-0.17101129647435895  8:-0.11292443749999995  9:-0.11111322128378376  10:0.09648681250000002  11:0.08515541964285717  12:-0.09664318749999995  13:-0.3539343657852564  14:0.04460312417763157  15:-0.02356278842905405  16:0.04983606770833328  17:0.2865153941964285  18:-0.15180838511029407  19:-0.20602394809294866  20:-0.06657353490131572  21:-0.1802043858614865  22:-0.02076980631944446  23:0.05227398919642858  24:-0.2468047552573529  25:-0.23510309655448722  26:-0.10432186924342103  27:-0.06330563302364865  28:0.10473050520833331  29:0.333679090625  30:-0.07634631893382351  31:-0.323083090400641  32:-0.11960915266447365  33:-0.1887051216722973  34:0.23067028256944447  35:0.12870123633928568  36:-0.040751765551470615
0  1:-0.4259255950160255  2:0.2934980825986841  3:-0.14547233829391892  4:-0.06859153048611114  5:-0.03545827223214288  6:0.005701169595588257  7:-0.3555593846153846  8:0.21919705263157893  9:-0.1580175135135135  10:0.018606555555555557  11:-0.1368222857142856  12:0.14686541176470594  13:0.08695483788461535  14:-0.19519657618421057  15:-0.13088104371621626  16:-0.4319204788888888  17:-0.1999201403571429  18:-0.12106127161764707  19:-0.31568847309294873  20:0.3200005164144737  21:-0.2337079088344594  22:0.07165648673611108  23:-0.17050852937500002  24:0.0736950123897059  25:-0.19034760955128197  26:0.15402786197368432  27:-0.18299456939189182  28:-0.24151509138888874  29:-0.0897395889285714  30:-0.06190448338235298  31:-0.4703743789903849  32:0.31050051615131574  33:-0.2806496747804055  34:0.00342517854166666  35:-0.09972246651785723  36:0.11275983209558815
0  1:-0.5054279323076923  2:-0.03616745052631578  3:0.2874367005405405  4:-0.2664309455555556  5:0.02775790285714289  6:0.10805226588235296  7:-0.34971078365384617  8:-0.09106970065789464  9:0.25485144087837824  10:-0.15213659027777773  11:-0.03181679464285712  12:0.09061151838235296  13:-0.31596982732371776  14:-0.20881341529605266  15:-0.052921903293918944  16:-0.22096241493055557  17:0.1359471834821429  18:0.1650242435661764  19:-0.387070668974359  20:-0.19668505210526313  21:0.01862205756756755  22:-0.05872854611111114  23:0.15163965571428573  24:-0.00172168058823531  25:-0.3075239294871795  26:-0.1757786052631578  27:0.18192753378378382  28:-0.3294764027777777  29:-0.06142597857142857  30:0.3002455588235293  31:-0.3299198841185897  32:-0.2890120358223683  33:0.307180757652027  34:-0.1385399603472222  35:-0.08659945294642862  36:0.07753221224264706
